system:index,Muni_code,count,double_area_km2,double_delay,double_harvest,double_plant,label,latitude,longitude,onset,onset_historicalRange,single_area_km2,single_delay,single_harvest,single_plant,total_planted_area_km2,year
7_+4674+4118,5107065,3080,,,,,19247592,-12.01050394,-53.26310917,69,43,,,,,,2011
7_+4674+4173,5103858,3025,,,,,21459400,-12.26203222,-53.26310917,58,46,,,,,,2011
7_+4674+4229,5103858,3080,,,,,21397900,-12.50906892,-53.26310917,58,43,,,,,,2011
7_+4674+4285,5103858,3080,,,,,21791500,-12.7605972,-53.26310917,58,27,,,,,,2011
7_+4674+4340,5103858,3025,0.242045719,49.30753412,219.5494924,107.3075341,21936900,-13.01212548,-53.26310917,58,28,0.242101469,82.45421391,253.3524476,140.4542139,0.242062891,2011
7_+4674+4396,5103858,3080,0.241881344,44.93131058,221.3813106,115.9313106,22825000,-13.25916218,-53.26310917,71,27,0.241885703,56.33706635,255.5870663,127.3370663,0.241885703,2011
7_+4674+4452,5106307,3080,,,,,21903700,-13.51069046,-53.26310917,71,43,,,,,,2011
7_+4674+4507,5106307,3025,,,,,21679600,-13.76221874,-53.26310917,71,24,,,,,,2011
7_+4674+4563,5106307,3080,0.240921156,17.02629195,202.0262919,88.02629195,22058400,-14.00925545,-53.26310917,71,27,,,,,0.240921156,2011
7_+4674+4619,5107792,3080,,,,,22335300,-14.26078372,-53.26310917,76,26,,,,,,2011
7_+4674+4674,5107792,3025,0.240370531,51.58272959,233.0251559,112.5827296,21677110,-14.512312,-53.26310917,61,30,0.240418766,73.14152657,241.0999328,134.1415266,0.240401891,2011
7_+4674+4730,5107792,3080,0.240341531,50.33390233,228.2708466,111.3339023,21673092,-14.75934871,-53.26310917,61,58,0.240327,60.39337051,243.2879759,121.3933705,0.240341531,2011
7_+4674+4786,5106281,3080,0.240038703,51.78023084,235.3049254,112.7802308,22862420,-15.01087699,-53.26310917,61,42,0.24006825,59.2144551,237.7508766,120.2144551,0.240063328,2011
7_+4674+4841,5106281,3025,0.239745375,91.9338179,252.4973044,152.9338179,20748952,-15.26240527,-53.26310917,61,57,0.239730328,68.39162634,238.7427011,129.3916263,0.239735344,2011
7_+4674+4897,5108105,3080,,,,,22155252,-15.50944197,-53.26310917,61,62,,,,,,2011
7_+4674+4953,5108105,3080,,,,,21781578,-15.76097025,-53.26310917,60,54,0.239018781,64.52272272,236.5575719,124.5227227,0.239018781,2011
7_+4674+5008,5108105,3025,0.238708328,56.40386342,234.4131584,116.4038634,21190932,-16.01249853,-53.26310917,60,51,0.238914109,90.87927298,250.5557417,150.879273,0.238908859,2011
7_+4674+5064,5104203,3080,0.238655219,52.47571915,217.9257191,112.4757191,20861456,-16.25953523,-53.26310917,60,52,0.238649891,66.3928347,238.6063155,126.3928347,0.238649891,2011
7_+4674+5120,5104203,3080,,,,,21323526,-16.51106351,-53.26310917,60,62,,,,,,2011
7_+4674+5175,5101209,3025,0.237785828,44.38529523,214.6134795,104.3852952,20986014,-16.76259179,-53.26310917,60,52,0.237913063,64.29127365,241.2887282,124.2912737,0.237913063,2011
7_+4674+5231,5100409,3080,0.237713563,62.31932437,227.7693244,122.3193244,20423494,-17.00962849,-53.26310917,60,52,0.237735828,102.2969651,254.1366587,162.2969651,0.237735828,2011
7_+4674+5287,5100300,3080,,,,,21493752,-17.26115677,-53.26310917,61,52,,,,,,2011
7_+4674+5342,5100607,3025,0.236897016,83.90608427,258.9060843,144.9060843,8175552,-17.51268505,-53.26310917,61,52,0.237092484,83.82834388,257.6201545,144.8283439,0.237092484,2011
7_+4674+5398,5100607,3046,0.236787047,44.82491395,214.2820026,103.824914,8636800,-17.75972176,-53.26310917,59,52,0.236787047,47.78172526,217.9104404,106.7817253,0.236787047,2011
7_+4674+5399,5100607,3,,,,,8545600,-18.00226688,-53.25412602,59,52,,,,,,2011
7_+4677+5287,5100300,479,,,,,12556050,-17.2566652,-53.20471868,61,52,0.237314672,23.16376169,212.4137617,84.16376169,0.237314672,2011
7_+4688+5342,5156855,189,,,,,8524800,-17.51717663,-53.20471868,61,52,,,,,,2011
7_+4690+5231,5100300,1731,0.237657828,60.0659546,248.3159546,120.0659546,21211500,-17.00513692,-53.08344612,60,52,0.237674563,69.64917311,237.3352178,129.6491731,0.237674563,2011
7_+4702+5407,5100607,270,0.236448188,18.74409076,204.2369033,77.74409076,8816338,-18.00226688,-53.07895454,59,52,0.236471719,22.3013473,195.3013473,81.3013473,0.236471719,2011
7_+4715+5398,5156855,1593,0.236594844,44.35538911,215.6960339,105.3553891,8715200,-17.76870491,-53.10141242,61,52,0.236629906,41.04188767,214.6328023,102.0418877,0.236624063,2011
7_+4718+5175,5101209,2841,,,,,20249201,-16.76259179,-53.02505562,60,52,0.237763609,49.15043954,233.2954172,109.1504395,0.237763609,2011
7_+4730+3561,5106422,1287,,,,,10147968,-9.652426317,-53.01607247,58,43,,,,,,2011
7_+4730+3617,5106422,3136,,,,,10055232,-9.760224151,-53.0115809,58,29,,,,,,2011
7_+4730+3673,5106422,3136,,,,,10450464,-10.01175243,-53.0115809,58,29,,,,,,2011
7_+4730+3728,5107354,3080,,,,,12074400,-10.26328071,-53.0115809,60,38,,,,,,2011
7_+4730+3784,5107354,3136,,,,,11625600,-10.51031741,-53.0115809,58,43,,,,,,2011
7_+4730+3840,5107859,3136,,,,,18038592,-10.76184569,-53.0115809,58,43,,,,,,2011
7_+4730+3895,5107859,3080,,,,,19182618,-11.01337397,-53.0115809,70,43,,,,,,2011
7_+4730+3951,5107859,3136,,,,,18712512,-11.26041068,-53.0115809,70,43,,,,,,2011
7_+4730+4007,5107065,3136,,,,,19324032,-11.51193896,-53.0115809,70,43,,,,,,2011
7_+4730+4062,5107065,3080,,,,,19499844,-11.76346723,-53.0115809,70,43,,,,,,2011
7_+4730+4118,5107065,3136,,,,,19622148,-12.01050394,-53.0115809,73,43,,,,,,2011
7_+4730+4173,5107065,3080,,,,,20932506,-12.26203222,-53.0115809,70,43,,,,,,2011
7_+4730+4229,5103858,3136,,,,,21684900,-12.50906892,-53.0115809,71,43,,,,,,2011
7_+4730+4285,5103858,3136,,,,,22525400,-12.7605972,-53.0115809,71,27,,,,,,2011
7_+4730+4340,5103858,3080,0.242088625,36.29962697,227.8054155,107.299627,22787650,-13.01212548,-53.0115809,71,27,0.242092906,69.94762943,251.3815048,140.9476294,0.242092906,2011
7_+4730+4396,5103858,3136,0.241833375,35.88707739,235.1370774,106.8870774,22335300,-13.25916218,-53.0115809,71,43,0.241885703,74.47024337,242.6222694,145.4702434,0.241885703,2011
7_+4730+4452,5103858,3136,,,,,24103200,-13.51069046,-53.0115809,75,48,,,,,,2011
7_+4730+4507,5102603,3080,,,,,22816700,-13.76221874,-53.0115809,76,43,,,,,,2011
7_+4730+4563,5102603,3136,,,,,22733700,-14.00925545,-53.0115809,76,27,,,,,,2011
7_+4730+4619,5102603,3136,,,,,22927800,-14.26078372,-53.0115809,71,27,,,,,,2011
7_+4730+4674,5102603,3080,,,,,22436316,-14.512312,-53.0115809,59,30,,,,,,2011
7_+4730+4730,5106281,3136,,,,,21781872,-14.75934871,-53.0115809,61,57,,,,,,2011
7_+4730+4786,5106281,3136,,,,,21864192,-15.01087699,-53.0115809,62,57,,,,,,2011
7_+4730+4841,5103908,3080,,,,,24019604,-15.26240527,-53.0115809,62,32,,,,,,2011
7_+4730+4897,5108105,3136,,,,,24164252,-15.50944197,-53.0115809,61,61,,,,,,2011
7_+4730+4953,5108105,3136,,,,,21942298,-15.76097025,-53.0115809,61,57,,,,,,2011
7_+4730+5008,5108204,3080,,,,,22376242,-16.01249853,-53.0115809,60,57,0.238660531,94.83315399,246.033154,154.833154,0.238660531,2011
7_+4730+5064,5108204,3136,0.238553906,51.51171349,216.9617135,111.5117135,20479746,-16.25953523,-53.0115809,60,52,0.238548547,65.23472565,238.335186,125.2347257,0.238553906,2011
7_+4730+5120,5108204,3136,,,,,21058338,-16.51106351,-53.0115809,60,52,,,,,,2011
7_+4738+5146,5157156,543,,,,,21195700,-16.75360864,-52.85437572,59,52,,,,,,2011
7_+4771+5120,5108204,3012,,,,,20733076,-16.51106351,-52.76454419,59,52,0.238355109,69.26997611,248.0423536,128.2699761,0.238355109,2011
7_+4786+3561,5106422,1057,,,,,10642560,-9.665901046,-52.76454419,58,42,,,,,,2011
7_+4786+3617,5107743,3136,,,,,10699968,-9.760224151,-52.76005262,58,42,,,,,,2011
7_+4786+3673,5107743,3136,,,,,18420480,-10.01175243,-52.76005262,58,43,,,,,,2011
7_+4786+3728,5107743,3080,,,,,18472896,-10.26328071,-52.76005262,58,43,,,,,,2011
7_+4786+3784,5107354,3136,,,,,17836416,-10.51031741,-52.76005262,57,43,,,,,,2011
7_+4786+3840,5107859,3136,,,,,17458272,-10.76184569,-52.76005262,58,46,,,,,,2011
7_+4786+3895,5107859,3080,0.243766297,57.71892669,221.1689267,115.7189267,18521568,-11.01337397,-52.76005262,58,43,0.243791938,61.41911647,224.8691165,119.4191165,0.243784609,2011
7_+4786+3951,5107859,3136,,,,,19392828,-11.26041068,-52.76005262,58,43,,,,,,2011
7_+4786+4007,5107859,3136,0.243449297,24.95787443,200.4078744,94.95787443,19480032,-11.51193896,-52.76005262,70,43,0.243441719,39.05243002,221.5985274,109.05243,0.243449297,2011
7_+4786+4062,5107065,3080,0.243230813,39.57604381,217.5731582,109.5760438,19285344,-11.76346723,-52.76005262,70,43,0.243223047,84.31542719,254.4160103,154.3154272,0.243223047,2011
7_+4786+4118,5107065,3136,0.243019438,31.6931253,226.0543825,101.6931253,21051576,-12.01050394,-52.76005262,70,43,0.243003609,50.14818342,241.2977389,120.1481834,0.243003609,2011
7_+4786+4173,5107065,3080,,,,,21019824,-12.26203222,-52.76005262,70,43,0.242815891,69.34188946,251.0550926,139.3418895,0.242815891,2011
7_+4786+4229,5107065,3136,,,,,21130956,-12.50906892,-52.76005262,70,43,,,,,,2011
7_+4786+4285,5103858,3136,,,,,22500800,-12.7605972,-52.76005262,76,43,0.242139922,64.16130945,254.1613095,140.1613095,0.242139922,2011
7_+4786+4340,5103858,3080,0.242122844,25.42472539,218.7821687,101.4247254,24381250,-13.01212548,-52.76005262,76,32,0.242122844,64.82765476,254.2524307,140.8276548,0.242122844,2011
7_+4786+4452,5102702,6272,0.241807125,31.12039942,217.0588386,106.1203994,24028500,-13.27263691,-52.76005262,75,48,0.241837734,49.56655063,245.1693383,124.5665506,0.241807125,2011
7_+4786+4507,5100201,3080,,,,,23945500,-13.76221874,-52.76005262,76,46,,,,,,2011
7_+4786+4563,5101402,3136,,,,,23476550,-14.00925545,-52.76005262,76,46,0.240930469,46.31592,227.76592,122.31592,0.240930469,2011
7_+4786+4619,5106257,3136,,,,,23906400,-14.26078372,-52.76005262,76,46,,,,,,2011
7_+4786+4674,5106257,3080,,,,,23078412,-14.512312,-52.76005262,59,45,,,,,,2011
7_+4786+4730,5106281,3136,,,,,23712276,-14.75934871,-52.76005262,59,30,,,,,,2011
7_+4786+4786,5106281,3136,,,,,24220504,-15.01087699,-52.76005262,61,33,,,,,,2011
7_+4786+4841,5103908,3080,,,,,25353580,-15.26240527,-52.76005262,61,45,,,,,,2011
7_+4786+4897,5106653,3136,,,,,22332044,-15.50944197,-52.76005262,61,57,,,,,,2011
7_+4786+4953,5106653,3136,,,,,22428476,-15.76097025,-52.76005262,61,31,,,,,,2011
7_+4786+5008,5108204,3080,,,,,23734326,-16.01249853,-52.76005262,58,42,,,,,,2011
7_+4786+5064,5108204,3136,0.238591281,38.31252328,212.2208151,97.31252328,22267756,-16.25953523,-52.76005262,59,35,0.238575281,84.69551074,259.2336518,143.6955107,0.238580609,2011
7_+4788+5099,5106703,4,,,,,22740150,-16.6458108,-52.74208631,59,40,,,,,,2011
7_+4792+5097,5107198,484,0.238355109,26.73879936,212.7288491,85.73879936,22740150,-16.50208036,-52.64327163,59,40,0.238355109,45.53914154,223.7138436,104.5391415,0.238355109,2011
7_+4816+5065,5107198,3,,,,,22740150,-16.50208036,-52.61632217,59,40,,,,,,2011
7_+4817+5064,5108204,1239,0.238446688,41.27375756,216.1436807,100.2737576,25004014,-16.25504366,-52.61632217,59,40,0.238462813,44.75216517,228.8397705,103.7521652,0.238462813,2011
7_+4828+5008,5108204,2778,,,,,25558498,-16.01249853,-52.52199907,61,42,,,,,,2011
7_+4830+5012,5108204,16,,,,,25004014,-16.25055208,-52.54894852,59,40,,,,,,2011
7_+4841+3617,5107743,3903,,,,,7839216,-9.697342081,-52.51301591,58,43,,,,,,2011
7_+4841+3673,5107743,3080,,,,,11919250,-10.01175243,-52.51301591,58,43,,,,,,2011
7_+4841+3728,5107743,3025,,,,,11740800,-10.26328071,-52.51301591,58,43,,,,,,2011
7_+4841+3784,5107354,3080,,,,,11786950,-10.51031741,-52.51301591,58,43,,,,,,2011
7_+4841+3840,5107354,3080,,,,,12056450,-10.76184569,-52.51301591,58,46,0.243994422,64.61715191,228.0671519,122.6171519,0.243994422,2011
7_+4841+3895,5107859,3025,0.243692656,52.46730752,238.7173075,110.4673075,19071936,-11.01337397,-52.51301591,58,43,0.243802891,98.96382796,270.963828,156.963828,0.243802891,2011
7_+4841+3951,5107859,3080,0.243670453,34.68709746,232.9370975,104.6870975,20214558,-11.26041068,-52.51301591,70,43,0.243677859,74.16957583,246.9045855,144.1695758,0.243677859,2011
7_+4841+4007,5107859,3080,0.243468234,47.09522237,247.3452224,119.0952224,19240416,-11.51193896,-52.51301591,72,43,0.243468234,69.47704223,254.3757657,141.4770422,0.243468234,2011
7_+4841+4062,5107065,3025,0.243188094,21.12950215,209.6236874,91.12950215,19869408,-11.76346723,-52.51301591,70,43,,,,,0.243188094,2011
7_+4841+4118,5107065,3080,0.242967906,56.74585151,227.8096983,126.7458515,21226212,-12.01050394,-52.51301591,70,43,0.242975859,65.76043776,250.0520424,135.7604378,0.242973867,2011
7_+4841+4173,5107065,3025,0.242791688,30.31505049,223.5132481,102.3150505,21392910,-12.26203222,-52.51301591,72,43,0.242783625,61.06711613,251.7962832,133.0671161,0.242791688,2011
7_+4841+4229,5107065,3080,0.242579797,32.30306521,215.6776972,102.3030652,21734244,-12.50906892,-52.51301591,70,43,0.242588016,63.32166334,258.2479573,133.3216633,0.242588016,2011
7_+4841+4285,5102702,3080,0.242338797,30.27382025,214.7930739,106.2738202,22140000,-12.7605972,-52.51301591,76,43,0.242351391,54.04479643,244.4382035,130.0447964,0.242347187,2011
7_+4841+4340,5102702,3025,0.241963797,34.06981332,224.6442627,110.0698133,22435200,-13.01212548,-52.51301591,76,43,0.242080047,60.01320575,247.5350075,136.0132057,0.242080047,2011
7_+4841+4396,5102702,3080,0.241793984,47.68117373,229.1311737,123.6811737,22447500,-13.25916218,-52.51301591,76,44,0.241881344,91.33422624,279.2126755,167.3342262,0.241881344,2011
7_+4841+4452,5102702,3080,0.241568609,41.69241518,224.6532867,117.6924152,22754450,-13.51069046,-52.51301591,76,44,0.241497109,43.05932049,231.2339083,119.0593205,0.241568609,2011
7_+4841+4507,5100201,3025,0.241216578,42.72511594,225.7814734,118.7251159,23987000,-13.76221874,-52.51301591,76,46,0.2413485,53.86032151,249.425347,129.8603215,0.2413485,2011
7_+4841+4563,5106257,3080,0.241078844,56.26819117,237.7181912,132.2681912,24469200,-14.00925545,-52.51301591,76,46,0.241078844,58.45734192,259.8869849,134.4573419,0.241078844,2011
7_+4841+4619,5106257,3080,,,,,24203750,-14.26078372,-52.51301591,76,46,,,,,,2011
7_+4841+4674,5106257,3025,,,,,23826600,-14.512312,-52.51301591,76,58,,,,,,2011
7_+4841+4730,5106281,3080,0.240312469,69.38099464,262.3809946,148.3809946,22741880,-14.75934871,-52.51301591,79,57,0.240331844,71.32958449,258.3064308,150.3295845,0.240322156,2011
7_+4841+4786,5106257,3080,0.240078094,44.97701012,208.4270101,102.9770101,23211986,-15.01087699,-52.51301591,58,59,0.240078094,91.9943585,245.3494146,149.9943585,0.240078094,2011
7_+4841+4841,5101803,3025,,,,,23481192,-15.26240527,-52.51301591,58,60,,,,,,2011
7_+4841+4897,5103908,3080,,,,,23891028,-15.50944197,-52.51301591,61,61,,,,,,2011
7_+4841+4953,5106653,3080,,,,,23280292,-15.76097025,-52.51301591,61,42,,,,,,2011
7_+4843+4984,5107428.5,920,,,,,30656766,-16.00800695,-52.33335286,58,34,,,,,,2011
7_+4886+4953,5106653,3016,,,,,25903800,-15.76097025,-52.26597921,61,39,,,,,,2011
7_+4897+3561,5107743,620,,,,,10972472,-9.701833658,-52.26597921,58,43,,,,,,2011
7_+4897+3617,5107743,3136,,,,,10981488,-9.760224151,-52.26148763,58,42,0.244686656,136.4754346,295.6275976,194.4754346,0.244686656,2011
7_+4897+3673,5107743,3136,,,,,8108422,-10.01175243,-52.26148763,58,43,0.244647203,114.9749935,264.1749935,172.9749935,0.244647203,2011
7_+4897+3728,5107743,3080,,,,,10978176,-10.26328071,-52.26148763,58,44,,,,,,2011
7_+4897+3784,5107354,3136,,,,,10927392,-10.51031741,-52.26148763,58,42,,,,,,2011
7_+4897+3840,5107354,3136,,,,,10869984,-10.76184569,-52.26148763,58,43,,,,,,2011
7_+4897+3895,5107859,3080,,,,,18768672,-11.01337397,-52.26148763,58,42,,,,,,2011
7_+4897+3951,5107859,3136,,,,,19641258,-11.26041068,-52.26148763,70,43,,,,,,2011
7_+4897+4007,5107859,3136,0.243468234,60.41703982,250.4500676,132.4170398,19450080,-11.51193896,-52.26148763,72,43,0.243460672,81.36796099,253.1346373,153.367961,0.243464453,2011
7_+4897+4062,5107065,3080,,,,,20092254,-11.76346723,-52.26148763,58,43,0.243070703,55.77611243,219.2261124,113.7761124,0.243070703,2011
7_+4897+4118,5107065,3136,0.242995688,70.50154309,255.3003811,140.5015431,20818238,-12.01050394,-52.26148763,70,43,0.242967906,70.80346424,246.9640708,140.8034642,0.242971875,2011
7_+4897+4173,5107065,3080,0.242771484,34.10891023,219.6735391,104.1089102,21257964,-12.26203222,-52.26148763,70,43,0.242791688,69.10502141,246.2503009,139.1050214,0.242791688,2011
7_+4897+4229,5107065,3136,0.242559219,32.08904406,215.8082613,104.0890441,21910154,-12.50906892,-52.26148763,72,43,0.242588016,57.41274435,243.4127443,129.4127443,0.242583906,2011
7_+4897+4285,5107065,3136,0.242343,32.21501193,227.7461113,108.2150119,21547701,-12.7605972,-52.26148763,76,43,0.242351391,67.38675414,249.358552,143.3867541,0.242351391,2011
7_+4897+4340,5107065,3080,0.242084344,32.11402204,221.9174834,108.114022,22664800,-13.01212548,-52.26148763,76,29,0.24210575,60.26647087,249.1235168,136.2664709,0.242097187,2011
7_+4897+4396,5102702,3136,0.241885703,28.47857122,216.5848139,104.4785712,22472100,-13.25916218,-52.26148763,76,44,0.241872641,54.47626703,255.7142538,130.476267,0.241885703,2011
7_+4897+4452,5102702,3136,0.241621984,37.50035163,237.0117603,113.5003516,22725400,-13.51069046,-52.26148763,76,44,0.241617531,48.7010225,240.7402136,124.7010225,0.241617531,2011
7_+4897+4507,5100201,3080,0.241353016,46.87824985,236.0890793,124.8782499,24807250,-13.76221874,-52.26148763,78,46,0.241330375,69.26858893,256.0010482,147.2685889,0.241343969,2011
7_+4897+4563,5106257,3136,0.241138688,33.27220125,225.9277549,109.2722012,24458750,-14.00925545,-52.26148763,76,32,0.2411065,58.43034448,252.2446444,134.4303445,0.241138688,2011
7_+4897+4619,5106257,6272,0.2411295,21.04314589,211.4956795,99.04314589,24297250,-14.02273017,-52.02343408,78,46,0.241120297,45.03503337,246.2525932,123.0350334,0.2411295,2011
7_+4897+4674,5106257,3080,0.240481266,40.51837256,244.7683726,116.5183726,23763600,-14.512312,-52.26148763,76,58,0.2406055,52.0794322,250.095793,128.0794322,0.2406055,2011
7_+4897+4730,5106257,3136,0.240283344,26.76075979,211.9797947,105.7607598,23868600,-14.75934871,-52.26148763,79,58,0.240341531,57.04697193,244.5183255,136.0469719,0.240341531,2011
7_+4897+4786,5101803,3136,0.240058406,69.55364153,233.0036415,127.5536415,24456500,-15.01087699,-52.26148763,58,59,0.24006825,74.36123948,256.8698786,132.3612395,0.24006825,2011
7_+4897+4841,5101803,3080,,,,,25887400,-15.26240527,-52.26148763,58,44,0.239548719,75.01028106,247.0102811,133.0102811,0.239548719,2011
7_+4897+4897,5101803,3136,0.239492844,41.22861419,207.6786142,102.2286142,24867402,-15.50944197,-52.26148763,61,61,0.239497938,69.72628511,247.2452394,130.7262851,0.239497938,2011
7_+4926+4929,5101803,1712,,,,,30666114,-15.75647867,-52.00995935,61,32,,,,,,2011
7_+4953+3561,5108600,399,,,,,11326350,-9.715308387,-52.01445093,58,33,,,,,,2011
7_+4953+3617,5108600,3136,,,,,8089851,-9.760224151,-52.00995935,69,42,,,,,,2011
7_+4953+3673,5108600,3136,,,,,18953298,-10.01175243,-52.00995935,69,42,0.244630703,67.38076395,253.0331481,136.3807639,0.244630703,2011
7_+4953+3728,5107354,3080,,,,,10980384,-10.26328071,-52.00995935,58,42,,,,,,2011
7_+4953+3784,5107354,3136,,,,,11099616,-10.51031741,-52.00995935,58,43,,,,,,2011
7_+4953+3840,5107354,3136,,,,,19008288,-10.76184569,-52.00995935,58,43,,,,,,2011
7_+4953+3895,5107859,3080,0.243857516,34.72096724,210.1709672,104.7209672,19113120,-11.01337397,-52.00995935,70,43,0.243875656,32.70120505,214.61302,102.7012051,0.243875656,2011
7_+4953+3951,5107859,3136,0.243472016,13.92791808,197.9279181,83.92791808,19202976,-11.26041068,-52.00995935,70,43,0.243603531,69.66812136,253.6681214,139.6681214,0.243603531,2011
7_+4953+4007,5107859,3136,0.243460672,31.07007432,210.219282,101.0700743,20211360,-11.51193896,-52.00995935,70,42,0.243453094,59.72499391,247.9054422,129.7249939,0.243456875,2011
7_+4953+4062,5107859,3080,0.243160828,27.97021917,217.3472506,97.97021917,20336862,-11.76346723,-52.00995935,70,42,0.243164719,22.36775982,220.6177598,92.36775982,0.243164719,2011
7_+4953+4118,5107065,3136,0.242940063,34.29509862,215.2533644,104.2950986,20880174,-12.01050394,-52.00995935,70,43,0.242991719,75.28984393,256.9215359,145.2898439,0.242983781,2011
7_+4953+4173,5107180,3080,0.242747203,32.46366392,219.5280742,102.4636639,21400848,-12.26203222,-52.00995935,70,40,0.242787656,68.79368152,247.7819671,138.7936815,0.242779578,2011
7_+4953+4229,5107180,3136,0.242579797,34.75994841,218.8508937,104.7599484,21861938,-12.50906892,-52.00995935,70,29,0.242583906,67.19338416,247.235359,137.1933842,0.242583906,2011
7_+4953+4285,5107180,3136,0.242334609,38.56693875,223.2789091,108.5669387,21906136,-12.7605972,-52.00995935,70,29,0.242351391,57.29925341,245.5234915,127.2992534,0.242347187,2011
7_+4953+4340,5107180,3080,0.242050016,36.2407944,222.8248877,106.2407944,22591000,-13.01212548,-52.00995935,70,29,0.242075766,55.33797084,253.5879708,125.3379708,0.242075766,2011
7_+4953+4396,5102702,3136,0.241714875,30.62447029,224.502313,106.6244703,23515250,-13.25916218,-52.00995935,76,30,0.241855203,52.36577883,244.1303071,128.3657788,0.241789609,2011
7_+4953+4452,5102702,3136,0.241639719,41.85691872,229.0191921,119.8569187,24433250,-13.51069046,-52.00995935,78,46,0.241635281,61.50142169,253.5014217,139.5014217,0.241639719,2011
7_+4953+4507,5106174,3080,,,,,24407750,-13.76221874,-52.00995935,76,32,0.241243969,50.05059934,246.2631975,126.0505993,0.241243969,2011
7_+4953+4619,5106174,3136,,,,,24212250,-14.26078372,-52.00995935,73,46,,,,,,2011
7_+4953+4730,5106257,3136,,,,,23902200,-14.75934871,-52.00995935,79,58,0.240312469,64.6622537,261.2218671,143.6622537,0.240312469,2011
7_+4953+4786,5101803,3136,,,,,24497500,-15.01087699,-52.00995935,58,59,,,,,,2011
7_+4953+4841,5101803,3080,,,,,24485200,-15.26240527,-52.00995935,58,59,0.239770422,70.59535303,256.845353,128.595353,0.239770422,2011
7_+4953+4897,5101803,3136,,,,,25522500,-15.50944197,-52.00995935,61,41,0.239503016,91.71411659,252.3837293,152.7141166,0.239503016,2011
7_+4954+4924,5101001,529,,,,,29530674,-15.7519871,-51.86173733,61,32,,,,,,2011
7_+4989+4897,5101001,2768,,,,,29368566,-15.50944197,-51.78088896,82,33,,,,,,2011
7_+5008+3561,5108600,181,,,,,19041984,-9.733274693,-51.77639738,58,30,,,,,,2011
7_+5008+3617,5108600,3080,,,,,19075680,-9.760224151,-51.76292265,58,33,0.244735672,11.04378559,183.0437856,69.04378559,0.244735672,2011
7_+5008+3673,5108600,3080,,,,,19173063,-10.01175243,-51.76292265,69,42,0.244640609,35.03799208,209.4879921,104.0379921,0.244640609,2011
7_+5008+3728,5103353,3025,,,,,19187520,-10.26328071,-51.76292265,58,43,,,,,,2011
7_+5008+3784,5106778,3080,,,,,19124352,-10.51031741,-51.76292265,58,43,,,,,,2011
7_+5008+3840,5106778,3080,0.243962188,62.37794337,225.8279434,120.3779434,19073760,-10.76184569,-51.76292265,58,42,0.243897375,52.14741677,238.3974168,110.1474168,0.243962188,2011
7_+5008+3895,5102694,3025,0.243870219,18.79494893,203.6213983,88.79494893,19415040,-11.01337397,-51.76292265,70,42,0.243879281,58.19466523,235.7405177,128.1946652,0.243879281,2011
7_+5008+3951,5102694,3080,,,,,19839456,-11.26041068,-51.76292265,70,42,,,,,,2011
7_+5008+4007,5107859,3080,0.243346391,45.75004195,209.200042,103.750042,19767696,-11.51193896,-51.76292265,58,42,0.243453094,63.50365565,240.3385243,121.5036557,0.243453094,2011
7_+5008+4062,5101852,3025,0.243113906,-27.62198485,156.3780152,42.37801515,20779528,-11.76346723,-51.76292265,70,42,0.243098219,-2.677602778,204.1223972,67.32239722,0.243113906,2011
7_+5008+4118,5101852,3080,0.242888156,27.94348632,229.7923134,105.9434863,21360178,-12.01050394,-51.76292265,78,41,0.243015484,70.63896455,251.515672,148.6389645,0.243015484,2011
7_+5008+4173,5107180,3025,0.242811859,26.32817788,213.2027064,96.32817788,21531825,-12.26203222,-51.76292265,70,43,0.242743141,95.19156058,291.6512775,165.1915606,0.242807828,2011
7_+5008+4229,5107180,3080,0.242538594,33.100501,217.901523,103.100501,21635019,-12.50906892,-51.76292265,70,29,0.242526203,71.17769727,255.1776973,141.1776973,0.242538594,2011
7_+5008+4285,5107180,3080,0.242135656,11.68631121,209.9363112,81.68631121,22325625,-12.7605972,-51.76292265,70,30,0.242203734,33.16671495,208.6167149,103.1667149,0.242203734,2011
7_+5008+4340,5107180,3025,0.242114297,37.3356408,212.7856408,107.3356408,22578700,-13.01212548,-51.76292265,70,31,0.242118563,36.64417431,212.0941743,106.6441743,0.242118563,2011
7_+5008+4396,5107180,3080,0.241701641,28.4313914,229.0557382,106.4313914,22738600,-13.25916218,-51.76292265,78,30,0.241697234,17.48416904,200.934169,95.48416904,0.241701641,2011
7_+5008+4452,5104438,3080,0.241617531,27.93956292,221.4360755,105.9395629,24671250,-13.51069046,-51.76292265,78,32,0.241599766,42.01333398,233.0830712,120.013334,0.241613094,2011
7_+5008+4507,5106174,3025,0.241343969,32.50102693,220.8132393,110.5010269,24858250,-13.76221874,-51.76292265,78,46,0.241353016,41.70576629,241.7712195,119.7057663,0.241353016,2011
7_+5008+4619,5106215.5,3080,,,,,24590500,-14.26078372,-51.76292265,78,32,,,,,,2011
7_+5008+4674,5106257,6105,,,,,24169750,-14.512312,-51.77639738,79,58,,,,,,2011
7_+5008+4730,5103629,3080,,,,,24271750,-14.75934871,-51.76292265,79,58,,,,,,2011
7_+5008+4786,5101001,3080,,,,,29850460,-15.01087699,-51.76292265,79,59,,,,,,2011
7_+5008+4841,5101001,3025,,,,,28814302,-15.26240527,-51.76292265,82,60,,,,,,2011
7_+5011+4855,5101001,59,,,,,30296184,-15.50045882,-51.72699004,82,38,,,,,,2011
