count,double_delay,double_harvest,double_plant,label,latitude,longitude,onset,single_delay,single_harvest,single_plant,total_planted_area_km2,year
3025,31.30722704,204.9754042,95.30722704,22109600,-13.87450815,-57.62442988,64,45.76487737,219.2135783,109.7648774,0.241303141,2008
3080,30.83039569,205.6909104,94.83039569,21396480,-14.12379064,-57.62442988,64,48.41991979,221.1777917,112.4199198,0.241028,2008
3080,67.50176831,225.186807,131.5017683,19841472,-14.37531892,-57.62442988,64,55.33189366,224.7818937,119.3318937,0.240855727,2008
3025,27.19523297,197.645233,92.19523297,20427774,-14.62460141,-57.62442988,65,32.43786444,209.2540816,97.43786444,0.240428406,2008
3080,,,,20368722,-14.87388391,-57.62442988,65,,,,,2008
3080,,,,20967678,-15.12541219,-57.62442988,68,,,,,2008
3025,,,,22332258,-15.37469468,-57.62442988,68,,,,,2008
3080,,,,23964624,-15.62397717,-57.62442988,66,,,,,2008
3080,,,,19529796,-15.87550545,-57.62442988,66,,,,,2008
3025,,,,20290518,-16.12478794,-57.62442988,66,48.7052163,231.5552163,114.7052163,0.238777164,2008
3080,,,,21176108,-16.37407043,-57.62442988,66,,,,,2008
3080,,,,20833880,-16.62559871,-57.62442988,66,,,,,2008
3025,,,,12031700,-16.8748812,-57.62442988,66,,,,,2008
3080,,,,12182325,-17.12416369,-57.62442988,72,,,,,2008
4957,,,,5559840,-9.050555077,-57.39086791,68,,,,,2008
3136,,,,5416320,-9.376194367,-57.37514739,62,,,,,2008
3080,,,,6949056,-9.625476859,-57.37514739,47,,,,,2008
3136,,,,5310032,-9.87475935,-57.37514739,47,,,,,2008
3136,,,,5219578,-10.12628763,-57.37514739,47,,,,,2008
3080,,,,5512000,-10.37557012,-57.37514739,62,,,,,2008
3136,,,,5812300,-10.62485261,-57.37514739,62,,,,,2008
3136,,,,6757500,-10.87638089,-57.37514739,62,,,,,2008
3080,,,,7140000,-11.12566338,-57.37514739,62,,,,,2008
3136,,,,11106700,-11.37494587,-57.37514739,62,,,,,2008
3136,,,,19032000,-11.62647415,-57.37514739,62,,,,,2008
3080,,,,19293300,-11.87575665,-57.37514739,62,,,,,2008
3136,40.81941944,225.5911114,102.8194194,19332300,-12.12503914,-57.37514739,62,56.20686141,223.6568614,118.2068614,0.242920125,2008
3080,24.88680906,192.5056459,86.88680906,19383000,-12.37432163,-57.37514739,62,47.51427365,221.4806001,109.5142737,0.242747203,2008
3136,16.04791102,206.297911,78.04791102,20991880,-12.62360412,-57.37514739,62,34.6443436,221.9685889,96.6443436,0.242579797,2008
3136,,,,20913828,-12.8751324,-57.37514739,62,56.45785009,223.6442168,118.4578501,0.242176125,2008
3080,,,,22224384,-13.12441489,-57.37514739,60,54.78007646,227.829829,114.7800765,0.242110016,2008
3136,39.72870326,208.4788639,101.7287033,20753616,-13.37369738,-57.37514739,62,39.38995847,216.2225202,101.3899585,0.241697234,2008
3136,37.02340454,206.8581433,99.02340454,20408465,-13.62522566,-57.37514739,62,47.61013032,221.5708171,109.6101303,0.241465719,2008
3080,37.05799533,211.2026539,99.05799533,19322215,-13.87450815,-57.37514739,62,49.31137389,221.2941423,111.3113739,0.241294063,2008
3136,31.1834893,205.3184477,95.1834893,20375040,-14.12379064,-57.37514739,64,40.91558807,213.9889763,104.9155881,0.241039578,2008
3136,,,,19895344,-14.37531892,-57.37514739,64,,,,,2008
3080,18.75855736,197.7585574,83.75855736,19516686,-14.62460141,-57.37514739,65,37.12424714,214.779511,102.1242471,0.240440422,2008
3136,,,,21060531,-14.87388391,-57.37514739,65,,,,,2008
3136,,,,22287912,-15.12541219,-57.37514739,68,90.82404601,272.824046,158.824046,0.239954703,2008
3080,,,,26909064,-15.37469468,-57.37514739,68,,,,,2008
3136,,,,27905850,-15.62397717,-57.37514739,68,,,,,2008
3136,,,,18305550,-15.87550545,-57.37514739,66,,,,,2008
3080,,,,19183350,-16.12478794,-57.37514739,70,60.86604811,244.8660481,130.8660481,0.238843117,2008
3136,,,,20140418,-16.37407043,-57.37514739,70,,,,,2008
3136,,,,18459298,-16.62559871,-57.37514739,70,,,,,2008
3080,,,,11437225,-16.8748812,-57.37514739,70,,,,,2008
3136,,,,12026700,-17.12416369,-57.37514739,72,,,,,2008
3136,,,,11329500,-17.37569197,-57.37514739,71,,,,,2008
3080,,,,12981700,-17.62497446,-57.37514739,71,,,,,2008
247,,,,15157000,-17.76421333,-57.18874697,71,,,,,2008
5,,,,15157000,-17.8091291,-57.24264588,71,,,,,2008
337,,,,5113056,-8.965215125,-57.21120485,62,,,,,2008
2916,,,,13199075,-17.62048289,-57.13035647,71,,,,,2008
2425,,,,5003232,-9.135895029,-57.15281435,62,,,,,2008
3136,,,,5431296,-9.376194367,-57.12361911,62,,,,,2008
3080,,,,5246332,-9.625476859,-57.12361911,47,,,,,2008
3136,,,,4757116,-9.87475935,-57.12361911,47,,,,,2008
3136,,,,5228496,-10.12628763,-57.12361911,47,,,,,2008
3080,,,,5116800,-10.37557012,-57.12361911,40,,,,,2008
3136,,,,5779800,-10.62485261,-57.12361911,62,,,,,2008
3136,,,,6825000,-10.87638089,-57.12361911,62,,,,,2008
3080,,,,18044950,-11.12566338,-57.12361911,62,,,,,2008
3136,,,,18197400,-11.37494587,-57.12361911,61,,,,,2008
3136,,,,18355650,-11.62647415,-57.12361911,61,,,,,2008
3080,,,,18130500,-11.87575665,-57.12361911,64,,,,,2008
3136,48.71030084,219.1296522,109.7103008,18162300,-12.12503914,-57.12361911,61,59.26489965,235.5816213,120.2648996,0.242840031,2008
3080,31.54727732,220.7972773,92.54727732,18825700,-12.37432163,-57.12361911,61,65.79371176,230.8144331,126.7937118,0.242633141,2008
3136,43.52619414,214.0898146,105.5261941,20959016,-12.62360412,-57.12361911,62,54.92904163,220.5618317,116.9290416,0.242439094,2008
3136,32.72214687,200.5385069,92.72214687,20946692,-12.8751324,-57.12361911,60,51.26080204,223.9383955,111.260802,0.242313594,2008
3080,44.04769468,209.4976947,104.0476947,20930260,-13.12441489,-57.12361911,60,62.10011317,235.6835251,122.1001132,0.241968125,2008
3136,37.52447935,204.9744793,99.52447935,20675406,-13.37369738,-57.12361911,62,49.58611906,217.0361191,111.5861191,0.241750094,2008
3136,43.02843632,220.1237155,103.0284363,20773445,-13.62522566,-57.12361911,60,58.01771635,223.6965145,118.0177163,0.241456734,2008
3080,28.67375466,203.3822947,90.67375466,21258663,-13.87450815,-57.12361911,62,47.34635359,219.8664388,109.3463536,0.241280422,2008
3136,26.18838985,204.6477825,90.18838985,21385260,-14.12379064,-57.12361911,64,45.27270137,221.4033603,109.2727014,0.24105575,2008
3136,,,,21052038,-14.37531892,-57.12361911,65,,,,,2008
3080,40.8293106,234.0793106,105.8293106,19782420,-14.62460141,-57.12361911,65,58.70979001,237.70979,123.70979,0.240514797,2008
3136,,,,23048064,-14.87388391,-57.12361911,68,,,,,2008
3136,,,,24497460,-15.12541219,-57.12361911,69,,,,,2008
3080,,,,28270242,-15.37469468,-57.12361911,68,,,,,2008
3136,,,,30150225,-15.62397717,-57.12361911,68,,,,,2008
3136,,,,18907356,-15.87550545,-57.12361911,70,,,,,2008
3080,,,,18240000,-16.12478794,-57.12361911,70,,,,,2008
3136,,,,18213134,-16.37407043,-57.12361911,70,,,,,2008
3136,,,,11539372,-16.62559871,-57.12361911,70,,,,,2008
3080,,,,11451925,-16.8748812,-57.12361911,71,,,,,2008
3136,,,,11586800,-17.12416369,-57.12361911,71,,,,,2008
3136,,,,11595100,-17.37569197,-57.12361911,71,,,,,2008
419,,,,12572425,-17.53514294,-56.96416815,72,,,,,2008
2525,,,,11985200,-17.35547988,-56.8967945,71,,,,,2008
147,,,,5105568,-9.243692863,-56.93272711,62,,,,,2008
2819,,,,4940832,-9.387423308,-56.88331977,47,,,,,2008
3025,,,,4904900,-9.625476859,-56.87433662,47,,,,,2008
3080,,,,4716348,-9.87475935,-56.87433662,47,,,,,2008
3080,,,,4816994,-10.12628763,-56.87433662,47,,,,,2008
3025,,,,7020524,-10.37557012,-56.87433662,47,,,,,2008
3080,,,,5717400,-10.62485261,-56.87433662,62,,,,,2008
3080,,,,10091400,-10.87638089,-56.87433662,62,,,,,2008
3025,,,,17807400,-11.12566338,-56.87433662,62,37.81878508,205.2687851,99.81878508,0.243740594,2008
3080,,,,17936100,-11.37494587,-56.87433662,64,,,,,2008
3080,,,,18314400,-11.62647415,-56.87433662,61,32.79195314,222.0419531,93.79195314,0.243342563,2008
3025,34.98129113,201.4312911,95.98129113,17904900,-11.87575665,-56.87433662,61,39.88759746,206.3375975,100.8875975,0.243047078,2008
3080,52.85757729,219.3075773,113.8575773,18300350,-12.12503914,-56.87433662,61,37.30655677,202.7746147,98.30655677,0.242906133,2008
3025,49.54834338,225.0160692,110.5483434,18853350,-12.37432163,-56.87433662,61,49.31252213,223.7200141,110.3125221,0.242653594,2008
3080,24.85876511,199.0604921,86.85876511,11196400,-12.62360412,-56.87433662,62,37.84870671,209.3281604,99.84870671,0.242426625,2008
3080,47.0418896,215.7986986,109.0418896,11375800,-12.8751324,-56.87433662,62,47.8776591,209.8912483,109.8776591,0.242275672,2008
3025,,,,18770400,-13.12441489,-56.87433662,46,78.46999895,223.7828314,124.469999,0.242084344,2008
3080,28.98549177,202.9854918,88.98549177,20275350,-13.37369738,-56.87433662,60,47.74037725,212.1980449,107.7403773,0.241699438,2008
3080,27.6923,206.1854281,87.6923,19548550,-13.62522566,-56.87433662,60,56.9561236,222.6291065,116.9561236,0.241483672,2008
3025,33.51902309,204.1209526,95.51902309,21655480,-13.87450815,-56.87433662,62,51.28660417,225.2754651,113.2866042,0.241237133,2008
3080,25.80915573,202.5363944,87.80915573,23234796,-14.12379064,-56.87433662,62,41.14440029,218.119159,103.1444003,0.241014109,2008
3080,53.2240358,226.8299123,118.2240358,22394502,-14.37531892,-56.87433662,65,33.57640146,212.8563919,98.57640146,0.240733484,2008
3025,,,,22296690,-14.62460141,-56.87433662,68,14.55576769,210.8057677,82.55576769,0.240548281,2008
3080,,,,22861332,-14.87388391,-56.87433662,68,,,,,2008
3080,,,,25199928,-15.12541219,-56.87433662,68,82.01662176,286.8166218,150.0166218,0.240014031,2008
3025,,,,26520390,-15.37469468,-56.87433662,68,,,,,2008
3080,,,,31814250,-15.62397717,-56.87433662,68,,,,,2008
3080,,,,29696625,-15.87550545,-56.87433662,70,,,,,2008
3025,,,,18418296,-16.12478794,-56.87433662,70,,,,,2008
3080,,,,18129078,-16.37407043,-56.87433662,70,,,,,2008
3080,,,,12134434,-16.62559871,-56.87433662,71,,,,,2008
3025,,,,12253124,-16.8748812,-56.87433662,71,,,,,2008
3080,,,,11937475,-17.12416369,-56.87433662,71,,,,,2008
878,,,,31683922,-17.28361466,-56.62729991,71,,,,,2008
1561,,,,5186454,-9.441322225,-56.62280834,62,,,,,2008
3080,,,,4808076,-9.625476859,-56.62505413,47,,,,,2008
3136,,,,4874324,-9.87475935,-56.62505413,47,,,,,2008
3136,,,,4804254,-10.12628763,-56.62505413,47,,,,,2008
3080,,,,7814900,-10.37557012,-56.62505413,62,,,,,2008
3136,,,,9938250,-10.62485261,-56.62505413,62,,,,,2008
3136,,,,10399500,-10.87638089,-56.62505413,61,,,,,2008
3080,40.01388352,207.4638835,102.0138835,17940000,-11.12566338,-56.62505413,62,45.91631018,229.0413102,107.9163102,0.24379925,2008
3136,,,,18552300,-11.37494587,-56.62505413,62,,,,,2008
3136,71.23775643,230.3518698,135.2377564,18610800,-11.62647415,-56.62505413,64,65.03845539,230.2403171,129.0384554,0.243422719,2008
3080,18.18018524,195.4331038,79.18018524,10264500,-11.87575665,-56.62505413,61,43.53585552,214.1600031,104.5358555,0.243129562,2008
3136,12.67118951,193.9892939,73.67118951,10304000,-12.12503914,-56.62505413,61,38.74381772,212.0888722,99.74381772,0.242827969,2008
3080,24.84733327,199.4885981,86.84733327,19161450,-12.37432163,-56.62505413,62,39.41259837,215.0544848,101.4125984,0.242665844,2008
3136,41.32043546,200.9397047,89.32043546,18888900,-12.62360412,-56.62505413,48,56.12164875,213.2062851,104.1216487,0.242509672,2008
3136,43.98207722,203.8242604,92.98207722,19003450,-12.8751324,-56.62505413,49,47.88143197,210.9856352,96.88143197,0.242197375,2008
3080,36.86976,207.9804247,98.86976,19197000,-13.12441489,-56.62505413,62,46.79410626,218.1535758,108.7941063,0.242090766,2008
3136,27.39736966,209.8699236,87.39736966,19536700,-13.37369738,-56.62505413,60,39.8238488,209.1193523,99.8238488,0.241815891,2008
3136,24.18226959,201.3344322,86.18226959,21415680,-13.62522566,-56.62505413,62,34.77698525,206.9786232,96.77698525,0.24142075,2008
3080,27.8256958,202.903817,89.8256958,19501150,-13.87450815,-56.62505413,62,45.67024123,215.4238006,107.6702412,0.241198297,2008
3136,25.81719374,200.1535478,90.81719374,19351800,-14.12379064,-56.62505413,65,35.61840406,214.7341062,100.6184041,0.241000203,2008
3136,18.8669215,198.029007,83.8669215,22358934,-14.37531892,-56.62505413,65,34.24178934,216.1820574,99.24178934,0.240724047,2008
3080,26.14035908,204.6531974,95.14035908,22550112,-14.62460141,-56.62505413,69,31.51019515,208.2148799,100.5101952,0.240481266,2008
3136,,,,24195132,-14.87388391,-56.62505413,69,,,,,2008
3136,,,,25328862,-15.12541219,-56.62505413,69,,,,,2008
3080,,,,26400348,-15.37469468,-56.62505413,69,,,,,2008
3136,,,,11813100,-15.62397717,-56.62505413,71,,,,,2008
3136,,,,11951004,-15.87550545,-56.62505413,71,,,,,2008
3080,,,,18736508,-16.12478794,-56.62505413,71,,,,,2008
3136,,,,27369234,-16.37407043,-56.62505413,71,,,,,2008
3136,,,,29251773,-16.62559871,-56.62505413,93,,,,,2008
3080,,,,27808818,-16.8748812,-56.62505413,71,,,,,2008
3136,,,,11997650,-17.12416369,-56.62505413,71,,,,,2008
489,,,,28803656,-17.2746315,-56.4206874,82,,,,,2008
3117,,,,29261235,-17.1219179,-56.37577163,82,,,,,2008
1367,,,,3079232,-9.445813802,-56.38026321,47,,,,,2008
3080,,,,2967744,-9.625476859,-56.37352585,47,,,,,2008
3136,18.11250543,201.9125054,65.11250543,4743102,-9.87475935,-56.37352585,47,32.55562819,199.0389018,79.55562819,0.244732406,2008
3136,,,,4847700,-10.12628763,-56.37352585,47,,,,,2008
3080,,,,11200000,-10.37557012,-56.37352585,62,,,,,2008
3136,,,,11045000,-10.62485261,-56.37352585,62,,,,,2008
3136,,,,17522700,-10.87638089,-56.37352585,64,,,,,2008
3080,13.60644781,192.7104603,77.60644781,17729400,-11.12566338,-56.37352585,64,45.99617036,223.3235188,109.9961704,0.243747938,2008
3136,59.3185063,237.3185063,123.3185063,18275400,-11.37494587,-56.37352585,64,64.45571521,226.0359366,128.4557152,0.243490922,2008
3136,15.80042936,194.4695271,79.80042936,18213450,-11.62647415,-56.37352585,64,36.03263462,213.0645587,100.0326346,0.243373172,2008
3080,22.06341956,202.4076574,86.06341956,18197650,-11.87575665,-56.37352585,64,38.54638577,219.9144421,102.5463858,0.243084469,2008
3136,17.35182507,194.7028492,81.35182507,18237150,-12.12503914,-56.37352585,64,34.0518189,207.4057485,98.0518189,0.242952,2008
3080,22.45575004,198.783447,84.45575004,10862900,-12.37432163,-56.37352585,62,39.9319598,214.4563345,101.9319598,0.242773508,2008
3136,26.62440415,203.8562944,88.62440415,11265400,-12.62360412,-56.37352585,62,38.52297935,217.3480014,100.5229794,0.242451594,2008
3136,36.74978122,201.2087888,85.74978122,10908900,-12.8751324,-56.37352585,49,50.44831715,211.5935635,99.44831715,0.242263016,2008
3080,45.1811961,205.2513939,94.1811961,10964100,-13.12441489,-56.37352585,49,54.96845781,221.2519499,103.9684578,0.241911781,2008
3136,34.12608813,208.4193381,96.12608813,19607800,-13.37369738,-56.37352585,62,48.20329106,216.155434,110.2032911,0.241842109,2008
3136,22.4093658,201.1926911,84.4093658,19524850,-13.62522566,-56.37352585,62,50.4339806,226.2517559,112.4339806,0.241456734,2008
3080,52.79556543,221.2276476,114.7955654,19593600,-13.87450815,-56.37352585,62,56.34765275,225.8320911,118.3476528,0.241305414,2008
3136,20.13711713,202.7988935,89.13711713,19480500,-14.12379064,-56.37352585,69,33.04186565,214.0139489,102.0418657,0.241051141,2008
3136,28.11512394,207.3318098,97.11512394,22905012,-14.37531892,-56.37352585,69,40.34755495,220.2631066,109.3475549,0.240771203,2008
3080,24.06468684,204.0749885,93.06468684,12642840,-14.62460141,-56.37352585,69,40.36271751,226.3154423,109.3627175,0.240529156,2008
3136,,,,12819375,-14.87388391,-56.37352585,69,,,,,2008
3136,,,,13506255,-15.12541219,-56.37352585,71,,,,,2008
3080,,,,10403811,-15.37469468,-56.37352585,69,,,,,2008
3136,,,,11781432,-15.62397717,-56.37352585,71,,,,,2008
3136,,,,12796264,-15.87550545,-56.37352585,71,,,,,2008
3080,,,,12517300,-16.12478794,-56.37352585,71,,,,,2008
3136,,,,27819648,-16.37407043,-56.37352585,71,,,,,2008
3136,,,,28873293,-16.62559871,-56.37352585,71,,,,,2008
3080,,,,28802328,-16.8748812,-56.37352585,77,,,,,2008
1090,,,,3238144,-9.459288531,-56.13322651,47,,,,,2008
3025,,,,3333824,-9.625476859,-56.12424335,62,32.74511967,193.0701197,94.74511967,0.244948984,2008
3080,,,,10488320,-9.87475935,-56.12424335,62,,,,,2008
3080,,,,11877300,-10.12628763,-56.12424335,62,,,,,2008
3025,,,,11925900,-10.37557012,-56.12424335,62,,,,,2008
3080,,,,11947500,-10.62485261,-56.12424335,61,,,,,2008
3080,,,,18029700,-10.87638089,-56.12424335,64,,,,,2008
3025,54.31838631,227.1249553,118.3183863,17889300,-11.12566338,-56.12424335,64,53.87389944,224.5106535,117.8738994,0.243725875,2008
3080,35.33773761,215.5318556,99.33773761,18150250,-11.37494587,-56.12424335,64,34.78706731,215.2324407,98.78706731,0.243490922,2008
3080,13.71163249,193.7446467,79.71163249,18813850,-11.62647415,-56.12424335,66,33.26387465,211.8448945,99.26387465,0.243369359,2008
3025,19.73310484,198.2183903,83.73310484,18438600,-11.87575665,-56.12424335,64,36.95025131,220.67506,100.9502513,0.243172516,2008
3080,20.72881662,201.6668844,84.72881662,18091000,-12.12503914,-56.12424335,64,29.7398077,207.8640617,93.7398077,0.242900156,2008
3025,17.71019598,198.7117903,81.71019598,10531700,-12.37432163,-56.12424335,64,33.19445352,213.0576472,97.19445352,0.242726922,2008
3080,24.75598897,200.7233995,86.75598897,10729500,-12.62360412,-56.12424335,62,43.14320622,217.1416785,105.1432062,0.242509672,2008
3080,22.37848177,199.8799781,84.37848177,11148100,-12.8751324,-56.12424335,62,26.27527146,201.7279894,88.27527146,0.242241875,2008
3025,22.59049552,201.4007732,84.59049552,11127400,-13.12441489,-56.12424335,62,24.73685826,205.9932654,86.73685826,0.242045719,2008
3080,23.77326457,200.2395274,85.77326457,20464950,-13.37369738,-56.12424335,62,29.89028348,208.4374751,91.89028348,0.2417545,2008
3080,27.790082,202.7742431,89.790082,20436000,-13.62522566,-56.12424335,62,38.76992483,214.7877774,100.7699248,0.241573063,2008
3025,30.75250951,207.3885105,92.75250951,20451600,-13.87450815,-56.12424335,62,38.37631108,216.3762323,100.3763111,0.241248531,2008
3080,23.947677,220.197677,91.947677,20841600,-14.12379064,-56.12424335,68,,,,0.240883797,2008
3080,15.96163979,198.3744761,83.96163979,20514000,-14.37531892,-56.12424335,68,39.04441097,222.1236672,107.044411,0.240690937,2008
3025,,,,13131720,-14.62460141,-56.12424335,69,49.81844997,219.414416,118.81845,0.240593594,2008
3080,,,,12850380,-14.87388391,-56.12424335,69,,,,,2008
3080,,,,8934210,-15.12541219,-56.12424335,69,,,,,2008
3025,,,,6264300,-15.37469468,-56.12424335,69,,,,,2008
3080,,,,4134780,-15.62397717,-56.12424335,71,,,,,2008
3080,,,,11730100,-15.87550545,-56.12424335,71,,,,,2008
3025,,,,11705500,-16.12478794,-56.12424335,71,,,,,2008
3080,,,,12133950,-16.37407043,-56.12424335,71,,,,,2008
3080,,,,28409655,-16.62559871,-56.12424335,71,,,,,2008
3025,,,,29999271,-16.8748812,-56.12424335,77,,,,,2008
2384,,,,27604472,-17.09496845,-56.13322651,77,,,,,2008
1,,,,27604472,-17.24319047,-56.00297079,77,,,,,2008
4,,,,25949616,-17.25441941,-55.98725027,70,,,,,2008
2,,,,25949616,-17.25217362,-55.96928397,70,,,,,2008
851,,,,9937568,-9.468271684,-55.8861898,62,,,,,2008
3080,,,,10032640,-9.625476859,-55.87496086,62,,,,,2008
3136,,,,11146240,-9.87475935,-55.87496086,62,,,,,2008
3136,,,,7277536,-10.12628763,-55.87496086,62,,,,,2008
3080,,,,7420032,-10.37557012,-55.87496086,62,,,,,2008
3136,,,,12079800,-10.62485261,-55.87496086,62,38.77619482,210.999284,100.7761948,0.244225445,2008
3136,,,,12376800,-10.87638089,-55.87496086,64,,,,,2008
3080,27.68689002,198.8575542,91.68689002,12325150,-11.12566338,-55.87496086,64,25.34886837,207.4836005,89.34886837,0.243698203,2008
3136,16.43541217,194.7718593,80.43541217,18525500,-11.37494587,-55.87496086,64,42.21497236,214.103777,106.2149724,0.243524844,2008
3136,20.75100024,201.7610077,84.75100024,18395150,-11.62647415,-55.87496086,64,34.65748364,218.2032423,98.65748364,0.243365531,2008
3080,23.36719892,200.2354786,87.36719892,18367500,-11.87575665,-55.87496086,64,35.68029366,216.5952772,99.68029366,0.243149109,2008
3136,19.73259546,197.7241937,83.73259546,18395150,-12.12503914,-55.87496086,64,31.20414387,212.3549165,95.20414387,0.242944047,2008
3080,18.75232437,196.400513,81.75232437,10969800,-12.37432163,-55.87496086,63,31.15087402,210.9436125,94.15087402,0.242702531,2008
3136,17.26650526,197.9977538,81.26650526,11366600,-12.62360412,-55.87496086,64,29.52337322,211.2257456,93.52337322,0.242468219,2008
3136,19.7034583,198.6311642,81.7034583,20279300,-12.8751324,-55.87496086,62,37.57013876,211.952716,99.57013876,0.242237641,2008
3080,21.59403519,198.8876228,83.59403519,20429400,-13.12441489,-55.87496086,62,23.35797405,199.5533943,85.35797405,0.242011281,2008
3136,22.44156255,198.7279601,84.44156255,20559750,-13.37369738,-55.87496086,62,39.28417212,215.3479449,101.2841721,0.241758891,2008
3136,24.12417269,203.1176554,90.12417269,20927100,-13.62522566,-55.87496086,66,36.18877671,213.2435822,102.1887767,0.241528438,2008
3080,12.69607041,200.7042604,85.69607041,20978100,-13.87450815,-55.87496086,73,34.35860058,218.5488816,107.3586006,0.241243969,2008
3136,22.740778,204.740778,90.740778,20280000,-14.12379064,-55.87496086,68,30.87659682,211.5772029,98.87659682,0.241120297,2008
3136,49.61922901,215.635025,117.619229,22783488,-14.37531892,-55.87496086,68,43.06956166,221.4413664,111.0695617,0.240790031,2008
3080,60.13296756,243.1329676,129.1329676,22551760,-14.62460141,-55.87496086,69,55.85845954,241.1193492,124.8584595,0.240538719,2008
3136,,,,12859920,-14.87388391,-55.87496086,69,38.71647959,230.597859,107.7164796,0.240334266,2008
3136,,,,8819624,-15.12541219,-55.87496086,69,,,,,2008
3080,,,,6171542,-15.37469468,-55.87496086,69,,,,,2008
3136,,,,4186364,-15.62397717,-55.87496086,71,,,,,2008
3136,,,,11883850,-15.87550545,-55.87496086,70,,,,,2008
3080,,,,11740350,-16.12478794,-55.87496086,71,,,,,2008
3136,,,,27838344,-16.37407043,-55.87496086,71,,,,,2008
3136,,,,28764480,-16.62559871,-55.87496086,71,,,,,2008
3080,,,,28836192,-16.8748812,-55.87496086,77,,,,,2008
3131,,,,27204744,-17.1219179,-55.87271508,70,,,,,2008
426,,,,25949616,-17.2746315,-55.80983301,70,,,,,2008
587,,,,9375720,-9.477254837,-55.6391531,62,,,,,2008
3025,,,,9367200,-9.625476859,-55.62567837,62,,,,,2008
3080,,,,10677760,-9.87475935,-55.62567837,62,,,,,2008
3080,,,,11031296,-10.12628763,-55.62567837,62,,,,,2008
3025,,,,7243776,-10.37557012,-55.62567837,62,23.0850296,202.2922858,85.0850296,0.244348016,2008
3080,,,,11457180,-10.62485261,-55.62567837,62,,,,,2008
3080,,,,11566800,-10.87638089,-55.62567837,62,,,,,2008
3025,46.57336864,218.0233686,112.5733686,11702400,-11.12566338,-55.62567837,66,39.22329546,216.772155,105.2232955,0.243685266,2008
3080,40.60306376,212.0530638,106.6030638,18150600,-11.37494587,-55.62567837,66,46.7891456,218.2391456,112.7891456,0.243672305,2008
3080,24.17551431,198.4659909,90.17551431,18084300,-11.62647415,-55.62567837,66,33.2343601,218.9300448,99.2343601,0.243273344,2008
3025,25.76951129,202.3891076,88.76951129,19106150,-12.37432163,-55.62567837,63,40.65808078,215.5722834,103.6580808,0.242702531,2008
3080,23.2487474,201.4420416,86.2487474,19607800,-12.62360412,-55.62567837,63,36.05979705,208.7370358,99.05979705,0.242493109,2008
3080,25.1013378,202.7496696,89.1013378,19793450,-12.8751324,-55.62567837,64,34.44303199,215.9631101,98.44303199,0.242231289,2008
3025,12.23342944,200.340144,86.23342944,20575550,-13.12441489,-55.62567837,74,25.90093996,216.2910417,99.90093996,0.242019906,2008
3080,18.73535482,199.1593794,80.73535482,20141050,-13.37369738,-55.62567837,62,36.06731628,211.6285211,98.06731628,0.241763281,2008
3080,33.2199403,209.3727194,99.2199403,20366200,-13.62522566,-55.62567837,66,42.75850413,219.7077399,108.7585041,0.241550766,2008
3025,23.73116822,204.9123169,91.73116822,20330700,-13.87450815,-55.62567837,68,32.68643978,213.1401495,100.6864398,0.241248531,2008
3080,32.03621643,217.1560332,100.0362164,12111900,-14.12379064,-55.62567837,68,42.84657009,220.7725135,110.8465701,0.241074219,2008
3080,,,,13086360,-14.37531892,-55.62567837,68,50.40760232,232.5882838,118.4076023,0.240822922,2008
3025,,,,13013280,-14.62460141,-55.62567837,68,,,,,2008
3080,,,,13900320,-14.87388391,-55.62567837,69,,,,,2008
3080,,,,9033214,-15.12541219,-55.62567837,74,,,,,2008
3025,13.99207285,201.9920729,87.99207285,9061145,-15.37469468,-55.62567837,74,29.57169476,209.0216948,103.5716948,0.239563922,2008
3080,,,,6282274,-15.62397717,-55.62567837,70,,,,,2008
3080,,,,10735850,-15.87550545,-55.62567837,70,,,,,2008
3025,,,,10713300,-16.12478794,-55.62567837,70,,,,,2008
3080,,,,28240308,-16.37407043,-55.62567837,70,,,,,2008
3080,,,,27483120,-16.62559871,-55.62567837,77,,,,,2008
3025,,,,28278432,-16.8748812,-55.62567837,70,,,,,2008
3080,,,,25393368,-17.12416369,-55.62567837,70,,,,,2008
1676,,,,25384744,-17.31954727,-55.58525418,70,,,,,2008
343,,,,9993184,-9.48623799,-55.40109955,62,,,,,2008
3080,,,,9823650,-9.625476859,-55.37639588,62,,,,,2008
3136,,,,6859050,-9.87475935,-55.37639588,62,-12.59829418,186.2017058,49.40170582,0.244777875,2008
3136,,,,7365600,-10.12628763,-55.37639588,62,,,,,2008
3080,,,,7233408,-10.37557012,-55.37639588,62,,,,,2008
3136,,,,11080908,-10.62485261,-55.37639588,62,,,,,2008
3136,45.30266098,235.552661,107.302661,11909700,-10.87638089,-55.37639588,62,33.90629993,201.3562999,95.90629993,0.243962188,2008
3080,33.85180703,206.1303612,99.85180703,12476700,-11.12566338,-55.37639588,66,28.17927343,200.0883233,94.17927343,0.243773633,2008
3136,27.74179981,204.6127685,93.74179981,18103800,-11.37494587,-55.37639588,66,28.89230544,205.2337856,94.89230544,0.243506016,2008
3136,22.17610046,198.7594491,88.17610046,18387250,-11.62647415,-55.37639588,66,34.45292475,212.9559899,100.4529248,0.243319547,2008
6105,19.65952975,199.7213289,85.65952975,18628200,-11.87575665,-55.49991423,66,27.26324995,204.2572953,93.26324995,0.243117813,2008
