system:index,Muni_code,count,double_area_km2,double_delay,double_harvest,double_plant,label,latitude,longitude,onset,onset_historicalRange,single_area_km2,single_delay,single_harvest,single_plant,total_planted_area_km2,year
4_+5008+4619,5106174,3080,,,,,24590500,-14.48985412,-51.98750147,72,32,,,,,,2008
4_+5008+4674,5101001,6105,,,,,24169750,-14.73689083,-52.22555502,72,58,0.240481266,59.27525906,236.2788398,131.2752591,0.240481266,2008
4_+5008+4730,5101001,3080,,,,,24271750,-14.9884191,-51.98750147,72,58,,,,,,2008
4_+5008+4786,5101001,3080,,,,,29850460,-15.23994738,-51.98750147,77,59,,,,,,2008
4_+5008+4841,5101001,3025,,,,,28814302,-15.48698409,-51.98750147,77,60,,,,,,2008
4_+5011+4855,5101001,59,,,,,30296184,-15.55884931,-51.74944792,95,38,,,,,,2008
4_+5019+4841,5101001,806,,,,,29121928,-15.48249251,-51.74944792,90,38,,,,,,2008
4_+5021+3561,5108600,13,,,,,19352736,-9.746749422,-51.74944792,78,30,,,,,,2008
4_+5026+4786,5101001,2129,,,,,27872780,-15.22647266,-51.74495634,77,58,,,,,,2008
4_+5064+3617,5108600,3095,,,,,19513632,-9.989294549,-51.74046477,78,43,,,,,,2008
4_+5064+3673,5103353,3136,,,,,19600848,-10.24082283,-51.74046477,78,43,,,,,,2008
4_+5064+3728,5103353,3080,,,,,20394192,-10.48785953,-51.74046477,78,43,,,,,,2008
4_+5064+3784,5103353,3136,,,,,19146816,-10.73938781,-51.74046477,78,43,,,,,,2008
4_+5064+3840,5104736,3136,0.243900984,21.38555993,204.8355599,99.38555993,19532592,-10.99091609,-51.74046477,78,43,0.243900984,17.95173491,206.1735339,95.95173491,0.243900984,2008
4_+5064+3895,5102694,3080,,,,,19904208,-11.23795279,-51.74046477,72,42,,,,,,2008
4_+5064+3951,5102694,3136,,,,,19809504,-11.48948107,-51.74046477,72,42,0.243614719,14.74520151,196.3363717,86.74520151,0.243614719,2008
4_+5064+4007,5100359,3136,,,,,20992433,-11.74100935,-51.74046477,72,41,0.243300312,44.32892335,221.7789233,116.3289233,0.243300312,2008
4_+5064+4062,5100359,3080,,,,,20640172,-11.98804606,-51.74046477,72,42,,,,,,2008
4_+5064+4118,5101852,3136,0.242916141,10.56076204,197.3594464,82.56076204,21112434,-12.23957434,-51.74046477,72,40,0.242819922,-0.256821976,196.7501142,71.74317802,0.242823938,2008
4_+5064+4173,5101852,3080,,,,,21654864,-12.48661104,-51.74046477,72,40,0.24261675,33.27983625,215.2922712,105.2798363,0.24261675,2008
4_+5064+4229,5104516,3136,0.242546844,74.20469214,251.4602412,146.2046921,21793779,-12.73813932,-51.74046477,72,40,0.242488969,46.73688538,224.1868854,118.7368854,0.242488969,2008
4_+5064+4285,5107180,3136,,,,,22603455,-12.9896676,-51.74046477,72,29,,,,,,2008
4_+5064+4340,5107180,3080,,,,,22143198,-13.2367043,-51.74046477,72,30,,,,,,2008
4_+5064+4396,5102702,3136,,,,,23394000,-13.48823258,-51.74046477,72,30,,,,,,2008
4_+5064+4452,5102702,3136,,,,,23074800,-13.73976086,-51.74046477,66,30,,,,,,2008
4_+5064+4507,5103106,3080,,,,,24518250,-13.98679756,-51.74046477,72,31,,,,,,2008
4_+5064+4619,5101001,3136,,,,,31671680,-14.48985412,-51.74046477,72,58,,,,,,2008
4_+5064+4674,5101001,3080,,,,,24148500,-14.73689083,-51.74046477,72,58,,,,,,2008
4_+5064+4730,5101001,3136,,,,,24845500,-14.9884191,-51.74046477,72,58,,,,,,2008
4_+5065+4743,5101001,172,,,,,28085211,-15.0468096,-51.49791964,77,40,,,,,,2008
4_+5117+4740,5103106,98,,,,,28085211,-15.03782645,-51.2957987,77,40,,,,,,2008
4_+5120+3617,5108600,2895,,,,,19955520,-9.989294549,-51.48893649,78,43,,,,,,2008
4_+5120+3673,5103353,3136,,,,,20385792,-10.24082283,-51.48893649,78,30,,,,,,2008
4_+5120+3728,5103353,3080,,,,,19416384,-10.48785953,-51.48893649,78,43,,,,,,2008
4_+5120+3784,5103353,3136,,,,,20631156,-10.73938781,-51.48893649,78,45,,,,,,2008
4_+5120+3840,5106778,3136,,,,,20476800,-10.99091609,-51.48893649,78,45,,,,,,2008
4_+5120+3895,5102694,3080,,,,,20868561,-11.23795279,-51.48893649,72,43,,,,,,2008
4_+5120+3951,5107859,3136,0.243614719,8.36517538,208.6151754,80.36517538,20310108,-11.48948107,-51.48893649,72,42,,,,,0.243614719,2008
4_+5120+4007,5100359,3136,,,,,20605333,-11.74100935,-51.48893649,72,40,0.243296469,23.65611622,201.1061162,95.65611622,0.243296469,2008
4_+5120+4062,5100359,3080,,,,,20675011,-11.98804606,-51.48893649,72,40,,,,,,2008
4_+5120+4118,5101852,3136,0.242942055,7.546909966,192.5012149,79.54690997,21406630,-12.23957434,-51.48893649,72,41,0.242955984,6.985950867,192.9859509,78.98595087,0.242944047,2008
4_+5120+4173,5101852,3080,,,,,21738213,-12.48661104,-51.48893649,72,41,,,,,,2008
4_+5120+4229,5107180,3136,,,,,22139082,-12.73813932,-51.48893649,72,41,,,,,,2008
4_+5120+4285,5107180,3136,,,,,23004324,-12.9896676,-51.48893649,72,41,,,,,,2008
4_+5120+4340,5107180,3080,,,,,23173080,-13.2367043,-51.48893649,72,29,,,,,,2008
4_+5120+4396,5102702,3136,,,,,23650200,-13.48823258,-51.48893649,72,30,,,,,,2008
4_+5120+4452,5102702,3136,,,,,22662696,-13.73976086,-51.48893649,66,30,,,,,,2008
4_+5120+4507,5103106,3080,,,,,24337908,-13.98679756,-51.48893649,72,32,,,,,,2008
4_+5120+4563,5103106,3136,,,,,25083500,-14.23832584,-51.48893649,72,46,,,,,,2008
4_+5120+4619,5100201,9352,,,,,24352500,-14.46290466,-51.96055201,72,46,0.241060375,57.73542654,243.7354265,129.7354265,0.241060375,2008
4_+5120+4674,5101001,3080,,,,,24327000,-14.73689083,-51.48893649,72,58,,,,,,2008
4_+5120+4730,5103106,3079,,,,,31699050,-14.98392753,-51.48893649,77,58,0.240117375,8.173336081,213.4233361,85.17333608,0.240117375,2008
4_+5123+4737,5103106,57,,,,,27247416,-15.02884329,-51.24639136,78,32,,,,,,2008
4_+5134+4730,5103106,1895,,,,,27562863,-14.97494438,-51.24189979,78,34,,,,,,2008
4_+5163+4674,5103106,2861,,,,,29777370,-14.73239925,-51.23740821,78,31,,,,,,2008
4_+5175+3617,5108600,2655,,,,,18506592,-9.989294549,-51.23740821,78,52,,,,,,2008
4_+5175+3673,5108188,3080,,,,,20996304,-10.24082283,-51.23740821,78,29,,,,,,2008
4_+5175+3728,5105564.5,3025,,,,,20976949,-10.48785953,-51.23740821,78,29,,,,,,2008
4_+5175+3784,5107776,3080,,,,,20094048,-10.73938781,-51.23740821,78,43,,,,,,2008
4_+5175+3840,5105309,3080,,,,,20198880,-10.99091609,-51.23740821,78,43,,,,,,2008
4_+5175+3895,5105309,3025,,,,,20918884,-11.23795279,-51.23740821,72,43,,,,,,2008
4_+5175+3951,5107859,3080,,,,,20657910,-11.48948107,-51.23740821,72,41,,,,,,2008
4_+5175+4007,5107859,3080,,,,,20655656,-11.74100935,-51.23740821,72,40,,,,,,2008
4_+5175+4062,5107859,3025,,,,,21364049,-11.98804606,-51.23740821,72,41,,,,,,2008
4_+5175+4118,5106315,3080,,,,,21375662,-12.23957434,-51.23740821,72,41,,,,,,2008
4_+5175+4173,5101852,3025,,,,,22226400,-12.48661104,-51.23740821,72,41,,,,,,2008
4_+5175+4285,5105143,9240,,,,,22234338,-12.96271814,-51.22842506,72,41,,,,,,2008
4_+5175+4340,5103106,3025,,,,,23280096,-13.2367043,-51.23740821,72,29,,,,,,2008
4_+5175+4396,5103106,3080,,,,,23814000,-13.48823258,-51.23740821,70,29,,,,,,2008
4_+5175+4452,5103106,3080,,,,,23518824,-13.73976086,-51.23740821,70,32,,,,,,2008
4_+5175+4507,5103106,3025,,,,,24770088,-13.98679756,-51.23740821,70,32,,,,,,2008
4_+5175+4563,5103106,3080,,,,,24815070,-14.23832584,-51.23740821,72,32,,,,,,2008
4_+5175+4619,5103106,3080,,,,,23291807,-14.48985412,-51.23740821,72,32,,,,,,2008
4_+5176+4647,5103106,111,,,,,28712320,-14.61112669,-50.99935466,78,58,,,,,,2008
4_+5181+4619,5103106,280,,,,,24453107,-14.48985412,-50.99935466,99,50,,,,,,2008
4_+5184+4563,5103106,1419,,,,,24790668,-14.22035954,-50.99486308,78,58,,,,,,2008
4_+5206+4452,5103106,2601,,,,,23024904,-13.73077771,-50.99037151,70,41,,,,,,2008
4_+5208+4507,5103106,1835,,,,,24412000,-13.98679756,-50.99486308,74,29,,,,,,2008
4_+5231+3617,5107776,2512,,,,,21538244,-9.989294549,-50.99037151,78,30,,,,,,2008
4_+5231+3673,5108600,3136,,,,,19438692,-10.24082283,-50.99037151,78,52,,,,,,2008
4_+5231+3728,5107776,3080,0.244385625,7.219096396,200.386042,85.2190964,20887230,-10.48785953,-50.99037151,78,29,0.244385625,2.758140833,179.1542329,80.75814083,0.244385625,2008
4_+5231+3784,5105309,3136,,,,,21104692,-10.73938781,-50.99037151,78,29,,,,,,2008
4_+5231+3840,5105309,3136,,,,,21570900,-10.99091609,-50.99037151,78,28,,,,,,2008
4_+5231+3895,5105309,3080,,,,,21329100,-11.23795279,-50.99037151,78,41,,,,,,2008
4_+5231+3951,5105309,3136,,,,,20926626,-11.48948107,-50.99037151,72,41,,,,,,2008
4_+5231+4007,5107859,3136,,,,,21155015,-11.74100935,-50.99037151,72,41,,,,,,2008
4_+5231+4062,5106315,3080,,,,,21607922,-11.98804606,-50.99037151,72,43,,,,,,2008
4_+5231+4118,5106315,3136,,,,,21944699,-12.23957434,-50.99037151,72,50,,,,,,2008
4_+5231+4229,5106315,3136,,,,,22940820,-12.73813932,-50.99037151,72,59,,,,,,2008
4_+5231+4285,5103106,3136,,,,,23063859,-12.9896676,-50.99037151,72,46,,,,,,2008
4_+5231+4340,5103106,3080,,,,,22337532,-13.2367043,-50.99037151,72,30,,,,,,2008
4_+5231+4396,5103106,3136,,,,,23428125,-13.48823258,-50.99037151,70,32,,,,,,2008
4_+5232+4399,5103106,7,,,,,23749320,-13.51069046,-50.74782638,74,54,,,,,,2008
4_+5233+3951,5105309,455,,,,,22748700,-11.44905689,-50.74782638,78,46,,,,,,2008
4_+5237+4396,5103106,1258,,,,,22722525,-13.47026627,-50.7433348,70,42,,,,,,2008
4_+5238+4007,5107859,673,,,,,23372150,-11.72753462,-50.74782638,72,48,,,,,,2008
4_+5246+4062,5106315,912,,,,,22380700,-11.98804606,-50.74782638,72,31,,,,,,2008
4_+5252+3895,5105309,1339,,,,,22098804,-11.23346122,-50.7433348,78,35,,,,,,2008
4_+5252+4173,5106315,1383,,,,,22357377,-12.48211946,-50.7433348,72,30,,,,,,2008
4_+5253+4118,5106315,952,,,,,22154958,-12.23957434,-50.74782638,72,28,,,,,,2008
4_+5259+4229,5103106,1071,,,,,22952727,-12.74263089,-50.74782638,72,42,,,,,,2008
4_+5260+3840,5105309,1743,,,,,20638800,-10.98642451,-50.7433348,78,29,,,,,,2008
4_+5266+4340,5103106,1915,,,,,22873347,-13.2367043,-50.7433348,72,43,,,,,,2008
4_+5267+4285,5103106,2439,,,,,22297842,-12.9896676,-50.73884323,72,30,,,,,,2008
4_+5271+3784,5105309,2404,,,,,20925450,-10.73489623,-50.73884323,78,29,,,,,,2008
4_+5285+3728,5107776,3078,,,,,21066864,-10.48785953,-50.73884323,78,31,0.244368563,44.1115499,227.5615499,122.1115499,0.244368563,2008
4_+5287+3617,5107776,2306,,,,,21511147,-9.989294549,-50.73884323,78,30,,,,,,2008
4_+5287+3673,5107776,3136,,,,,21284718,-10.24082283,-50.73884323,78,29,,,,,,2008
4_+5290+3727,5107776,656,,,,,14215292,-10.44294377,-50.4962981,78,31,,,,,,2008
4_+5310+3673,5107776,1693,,,,,21261786,-10.23633125,-50.49180652,78,30,,,,,,2008
4_+5333+3617,5107776,1945,,,,,22063671,-9.989294549,-50.48731495,78,30,0.244777875,25.59368687,231.8436869,103.5936869,0.244777875,2008
4_+5343+3590,5107776,37,,,,,21601728,-9.872513562,-50.2492614,78,30,,,,,,2008
5_+2830+3450,5103254,25,,,,,5764500,-9.248184439,-61.58600028,31,43,,,,,,2009
5_+2838+3367,5103254,113,,,,,7717572,-8.861908867,-61.5635424,31,42,,,,,,2009
5_+2838+3394,5103254,25,,,,,7717572,-8.99665616,-61.51413506,31,42,,,,,,2009
5_+2838+3450,5103254,476,,,,,5764500,-9.23470971,-61.54557609,31,43,,,,,,2009
5_+2838+3506,5103254,1130,,,,,9883230,-9.481746413,-61.61294974,72,38,,,,,,2009
5_+2838+3522,5103254,81,,,,,10138590,-9.562594789,-61.53659294,72,38,,,,,,2009
5_+2838+3532,5103254,3,,,,,10138590,-9.616493706,-61.50066033,72,38,,,,,,2009
5_+2838+3561,5103254,135,,,,,10138590,-9.746749422,-61.5635424,72,38,,,,,,2009
5_+2838+3617,5103254,335,,,,,10613916,-9.993786125,-61.53210137,72,35,,,,,,2009
5_+2838+3673,5107578,947,,,,,10595097,-10.24082283,-61.58150871,72,35,,,,,,2009
5_+2838+3702,5107578,239,,,,,10741467,-10.34412909,-61.55905082,72,35,,,,,,2009
5_+2838+3837,5107578,221,,,,,15806838,-10.98193294,-61.52760979,62,30,,,,,,2009
5_+2893+3394,5103254,2429,,,,,6852768,-8.987673007,-61.48269402,31,42,,,,,,2009
5_+2893+3450,5103254,3080,,,,,7541100,-9.239201286,-61.4871856,31,43,,,,,,2009
5_+2893+3506,5103254,3080,,,,,9500190,-9.490729566,-61.4871856,31,38,,,,,,2009
5_+2893+3561,5103254,2997,,,,,10102680,-9.737766269,-61.48269402,72,38,,,,,,2009
5_+2893+3617,5103254,3080,,,,,17958705,-9.989294549,-61.4871856,72,35,,,,,,2009
5_+2893+3673,5105416,3080,,,,,18003906,-10.24082283,-61.4871856,74,37,,,,,,2009
5_+2893+3728,5107578,2888,,,,,17777901,-10.48785953,-61.47820245,62,34,,,,,,2009
5_+2893+3784,5107578,2873,,,,,18003906,-10.73938781,-61.4692193,62,34,,,,,,2009
5_+2893+3837,5107578,2871,,,,,15436884,-10.97744136,-61.48269402,62,31,,,,,,2009
5_+2949+3394,5103254,2520,,,,,6637536,-8.987673007,-61.2401489,31,44,,,,,,2009
5_+2949+3450,5103254,3136,,,,,7480224,-9.239201286,-61.2401489,31,38,,,,,,2009
5_+2949+3506,5103254,3136,,,,,10047276,-9.490729566,-61.2401489,31,38,,,,,,2009
5_+2949+3561,5103254,3080,,,,,17871780,-9.737766269,-61.2401489,72,35,,,,,,2009
5_+2949+3617,5103254,3136,,,,,18083877,-9.989294549,-61.2401489,72,35,,,,,,2009
5_+2949+3673,5107578,3136,,,,,18049107,-10.24082283,-61.2401489,62,34,,,,,,2009
5_+2949+3728,5107578,3080,,,,,18108216,-10.48785953,-61.2401489,62,34,,,,,,2009
5_+2949+3784,5107578,3136,,,,,16152312,-10.73938781,-61.2401489,62,34,,,,,,2009
5_+2949+3838,5107578,2995,,,,,15172347,-10.97744136,-61.2401489,62,31,,,,,,2009
5_+3005+3394,5103254,2520,,,,,7471332,-8.987673007,-60.98862062,31,51,,,,,,2009
5_+3005+3450,5103254,3136,,,,,9297612,-9.239201286,-60.98862062,31,37,,,,,,2009
5_+3005+3506,5103254,3136,,,,,10381638,-9.490729566,-60.98862062,72,37,,,,,,2009
5_+3005+3561,5103254,3080,,,,,10503093,-9.737766269,-60.98862062,72,37,,,,,,2009
5_+3005+3617,5103254,3136,,,,,15862989,-9.989294549,-60.98862062,74,37,,,,,,2009
5_+3005+3673,5107578,3136,,,,,15713661,-10.24082283,-60.98862062,62,33,,,,,,2009
5_+3005+3728,5107578,3080,,,,,16018539,-10.48785953,-60.98862062,62,33,,,,,,2009
5_+3005+3784,5107578,3136,,,,,15088350,-10.73938781,-60.98862062,62,31,,,,,,2009
5_+3005+3837,5107578,2968,,,,,14519037,-10.97744136,-60.98862062,62,31,,,,,,2009
5_+3060+3394,5103254,2475,,,,,5692800,-8.987673007,-60.73709234,31,45,,,,,,2009
5_+3060+3450,5103254,3080,,,,,7983648,-9.239201286,-60.73709234,31,32,,,,,,2009
5_+3060+3506,5101407,3080,,,,,7601856,-9.490729566,-60.73709234,62,37,,,,,,2009
5_+3060+3561,5101407,3025,,,,,10059801,-9.737766269,-60.73709234,62,37,,,,,,2009
5_+3060+3617,5101407,3080,,,,,18458634,-9.989294549,-60.73709234,62,50,,,,,,2009
5_+3060+3673,5101407,3080,,,,,19134180,-10.24082283,-60.73709234,62,45,,,,,,2009
5_+3095+3864,5105150,720,,,,,17798184,-11.08973077,-60.42717357,62,30,,,,,,2009
5_+3116+3394,5103254,2520,,,,,4936250,-8.987673007,-60.49005564,31,49,,,,,,2009
5_+3116+3450,5103254,3136,,,,,7156800,-9.239201286,-60.49005564,39,32,,,,,,2009
5_+3116+3506,5101407,3136,,,,,7246400,-9.490729566,-60.49005564,39,34,,,,,,2009
5_+3116+3561,5101407,3080,,,,,17994432,-9.737766269,-60.49005564,49,37,,,,,,2009
5_+3116+3617,5101407,3136,,,,,18511470,-9.989294549,-60.49005564,61,32,,,,,,2009
5_+3116+3673,5101407,3136,,,,,14072136,-10.24082283,-60.49005564,61,32,,,,,,2009
5_+3116+3728,5101407,3080,,,,,17907630,-10.48785953,-60.49005564,61,35,,,,,,2009
5_+3116+3784,5101407,9241,,,,,18179358,-10.73040466,-60.72810919,62,50,,,,,,2009
5_+3116+3840,5101407,6019,,,,,17975562,-10.98193294,-60.72361761,62,44,,,,,,2009
5_+3116+4340,5103304,402,,,,,13501740,-13.24119588,-60.31488416,62,22,,,,,,2009
5_+3116+4396,5103304,1607,0.241758891,-3.246212087,172.7709837,58.75378791,13987260,-13.49272416,-60.39573253,62,22,0.241719281,-0.116959553,182.2643393,61.88304045,0.241719281,2009
5_+3116+4452,5103304,3136,0.24141625,52.72526907,216.656559,114.7252691,14758380,-13.73976086,-60.49005564,62,34,0.241407234,53.49474843,205.2936544,115.4947484,0.241407234,2009
5_+3116+4507,5103304,2554,,,,,13989456,-13.97781441,-60.46310618,62,38,,,,,,2009
5_+3116+4563,5103304,2552,,,,,15426900,-14.23832584,-60.4586146,62,38,0.241046516,70.72894296,229.0718966,132.728943,0.241046516,2009
5_+3167+3869,5105150,1345,,,,,17662320,-11.10769708,-60.23403578,62,28,,,,,,2009
5_+3172+3394,5103254,2479,,,,,6950400,-8.987673007,-60.23852736,40,28,,,,,,2009
5_+3172+3450,5103254,3136,,,,,7164800,-9.239201286,-60.23852736,39,32,,,,,,2009
5_+3172+3506,5101407,3136,,,,,7297600,-9.490729566,-60.23852736,61,34,,,,,,2009
5_+3172+3561,5101407,3080,,,,,19832850,-9.737766269,-60.23852736,61,32,,,,,,2009
5_+3172+3617,5101407,3136,,,,,19593900,-9.989294549,-60.23852736,61,32,,,,,,2009
5_+3172+3673,5101407,3136,,,,,17852500,-10.24082283,-60.23852736,61,32,,,,,,2009
5_+3172+3728,5101407,3080,,,,,13953810,-10.48785953,-60.23852736,61,32,,,,,,2009
5_+3172+3784,5101407,3136,,,,,13281372,-10.73938781,-60.23852736,61,37,,,,,,2009
5_+3172+3840,5101407,3136,,,,,17545326,-10.99091609,-60.23852736,61,32,,,,,,2009
5_+3172+3951,5105150,19,,,,,17511360,-11.49846423,-60.03191484,62,28,,,,,,2009
5_+3172+4007,5105150,1252,,,,,19122246,-11.74100935,-60.10827164,49,39,,,,,,2009
5_+3172+4040,5105150,691,,,,,18376728,-11.8847398,-60.09479691,49,26,,,,,,2009
5_+3172+4229,5103304,402,0.242464063,22.06934344,185.0693434,71.06934344,16592244,-12.74263089,-60.06335588,49,24,0.242455766,21.61618166,184.6161817,70.61618166,0.242455766,2009
5_+3172+4285,5103304,1255,0.24219525,11.00557686,174.0055769,60.00557686,16647876,-12.99415917,-60.15767898,49,23,0.242271453,26.05155734,189.0515573,75.05155734,0.24219525,2009
5_+3172+4396,5103304,6153,0.242071484,7.285999777,194.9732618,69.28599978,13901580,-13.47475785,-60.23403578,62,22,0.242067187,19.46901834,206.2311567,81.46901834,0.242067187,2009
5_+3172+4452,5103304,3136,0.241465719,14.41966217,207.5196622,76.41966217,15188160,-13.73976086,-60.23852736,62,32,0.241461234,14.30616992,207.4061699,76.30616992,0.241461234,2009
5_+3172+4507,5103304,3080,0.241166234,28.43531459,208.6932565,90.43531459,16059836,-13.98679756,-60.23852736,62,35,0.241175391,27.46956728,207.9807708,89.46956728,0.241170813,2009
5_+3172+4563,5103304,3136,,,,,15213400,-14.23832584,-60.23852736,62,38,0.241051141,27.64359509,220.7435951,89.64359509,0.241051141,2009
5_+3227+3394,5103254,2420,,,,,7008000,-8.987673007,-59.98699908,30,37,,,,,,2009
5_+3227+3450,5103254,3080,,,,,6896000,-9.239201286,-59.98699908,49,32,,,,,,2009
5_+3227+3506,5101407,3080,,,,,10242600,-9.490729566,-59.98699908,49,32,,,,,,2009
5_+3227+3561,5101407,3025,,,,,18052300,-9.737766269,-59.98699908,61,30,,,,,,2009
5_+3227+3617,5101407,3080,,,,,18285400,-9.989294549,-59.98699908,61,29,,,,,,2009
5_+3227+3673,5101407,3080,,,,,9836000,-10.24082283,-59.98699908,61,29,,,,,,2009
5_+3227+3728,5101407,3025,,,,,7459920,-10.48785953,-59.98699908,61,31,,,,,,2009
5_+3227+3784,5101407,3080,,,,,20382354,-10.73938781,-59.98699908,76,39,,,,,,2009
5_+3227+3840,5101407,3080,,,,,19361997,-10.99091609,-59.98699908,61,30,,,,,,2009
5_+3227+3895,5105150,2914,,,,,13582404,-11.23795279,-59.97801592,61,26,,,,,,2009
5_+3227+3951,5105150,2473,,,,,7420424,-11.48948107,-59.95555804,61,27,,,,,,2009
5_+3227+4007,5105150,3080,,,,,20391228,-11.74100935,-59.98699908,62,22,,,,,,2009
5_+3227+4062,5105150,2945,,,,,10517628,-11.98804606,-59.9825075,49,38,,,,,,2009
5_+3227+4118,5105150,2136,,,,,11482900,-12.23508276,-59.93759174,49,24,,,,,,2009
5_+3227+4173,5103304,976,,,,,16016770,-12.49110261,-59.84776021,49,26,,,,,,2009
5_+3227+4229,5103304,2645,,,,,13714920,-12.73813932,-59.9825075,49,23,0.242468219,42.42370228,198.5130272,91.42370228,0.242468219,2009
5_+3227+4285,5103304,3080,,,,,13861800,-12.9896676,-59.98699908,49,22,,,,,,2009
5_+3227+4340,5103304,3025,0.242045719,21.09874425,191.4658173,70.09874425,13947480,-13.2367043,-59.98699908,49,22,0.242032813,-1.854678425,159.0666103,47.14532158,0.242032813,2009
5_+3227+4396,5103304,3080,0.241657438,26.48214498,197.8489728,75.48214498,14204520,-13.48823258,-59.98699908,49,22,0.241683984,61.78308698,219.083087,110.783087,0.241657438,2009
5_+3227+4452,5103304,3080,0.241577516,16.08999669,180.214205,78.08999669,15284880,-13.73976086,-59.98699908,62,31,0.241479188,10.03231466,203.1323147,72.03231466,0.241479188,2009
5_+3227+4507,5103304,3025,,,,,15393350,-13.98679756,-59.98699908,62,32,,,,,,2009
5_+3227+4563,5103304,3080,,,,,16070450,-14.23832584,-59.98699908,62,31,0.240972344,43.33767391,234.9333127,105.3376739,0.240972344,2009
5_+3227+4619,5105507,3080,,,,,16169600,-14.48985412,-59.98699908,73,45,,,,,,2009
5_+3227+4674,5105507,3025,,,,,16994600,-14.73689083,-59.98699908,77,55,,,,,,2009
5_+3227+4730,5105507,3080,,,,,13952750,-14.9884191,-59.98699908,77,55,,,,,,2009
5_+3227+4786,5105507,3080,,,,,14283500,-15.23994738,-59.98699908,77,59,,,,,,2009
5_+3227+4841,5105507,3025,,,,,15152711,-15.48698409,-59.98699908,77,47,,,,,,2009
5_+3227+4897,5105507,3080,,,,,15258600,-15.73851237,-59.98699908,77,44,,,,,,2009
5_+3227+4953,5105507,3080,,,,,19099100,-15.99004065,-59.98699908,77,43,,,,,,2009
5_+3283+3394,5103254,2464,,,,,6721600,-8.987673007,-59.73996237,35,32,,,,,,2009
5_+3283+3450,5103254,3136,,,,,8934000,-9.239201286,-59.73996237,51,34,,,,,,2009
5_+3283+3506,5103254,3136,,,,,6438000,-9.490729566,-59.73996237,50,47,,,,,,2009
5_+3283+3561,5103254,3080,,,,,9698000,-9.737766269,-59.73996237,61,30,,,,,,2009
5_+3283+3617,5101407,3136,,,,,18644300,-9.989294549,-59.73996237,61,23,,,,,,2009
5_+3283+3673,5101407,3136,,,,,18185500,-10.24082283,-59.73996237,61,30,,,,,,2009
5_+3283+3728,5101407,3080,,,,,18141100,-10.48785953,-59.73996237,61,30,,,,,,2009
5_+3283+3784,5101407,3136,,,,,7922070,-10.73938781,-59.73996237,76,45,,,,,,2009
5_+3283+3840,5101407,3136,,,,,13123234,-10.99091609,-59.73996237,76,45,,,,,,2009
5_+3283+3895,5105150,3080,,,,,14259726,-11.23795279,-59.73996237,76,39,,,,,,2009
5_+3283+3951,5105150,3136,,,,,14388597,-11.48948107,-59.73996237,76,39,,,,,,2009
5_+3283+4007,5105150,3136,,,,,20343960,-11.74100935,-59.73996237,61,37,,,,,,2009
5_+3283+4062,5105150,3080,,,,,19596852,-11.98804606,-59.73996237,27,39,,,,,,2009
5_+3283+4118,5105150,3136,,,,,11630520,-12.23957434,-59.73996237,49,33,,,,,,2009
5_+3283+4173,5103304,3080,,,,,8154080,-12.48661104,-59.73996237,49,33,,,,,,2009
5_+3283+4229,5103304,3136,,,,,19105875,-12.73813932,-59.73996237,49,22,,,,,,2009
5_+3283+4285,5103304,3136,,,,,16864680,-12.9896676,-59.73996237,48,22,,,,,,2009
5_+3283+4340,5103304,3080,,,,,16197090,-13.2367043,-59.73996237,48,30,,,,,,2009
5_+3283+4396,5103304,3136,,,,,14444373,-13.48823258,-59.73996237,49,22,,,,,,2009
5_+3283+4452,5103304,3136,,,,,14689532,-13.73976086,-59.73996237,62,22,0.241470219,14.69216713,195.0110188,76.69216713,0.241470219,2009
5_+3283+4507,5103304,3080,,,,,14367000,-13.98679756,-59.73996237,58,22,0.241334906,48.81837714,215.1183771,106.8183771,0.241334906,2009
5_+3283+4563,5103304,3136,,,,,15048000,-14.23832584,-59.73996237,62,31,,,,,,2009
5_+3283+4619,5104771.5,3136,,,,,17397200,-14.48985412,-59.73996237,76,42,0.24066725,9.037076462,199.0370765,85.03707646,0.24066725,2009
5_+3283+4674,5103361,3080,,,,,17356900,-14.73689083,-59.73996237,77,56,,,,,,2009
5_+3283+4730,5103361,3136,,,,,13685700,-14.9884191,-59.73996237,77,56,,,,,,2009
5_+3283+4786,5105507,3136,,,,,14344750,-15.23994738,-59.73996237,76,59,,,,,,2009
5_+3283+4897,5106752,3136,,,,,14239400,-15.73851237,-59.73996237,76,59,,,,,,2009
5_+3283+4953,5106752,3136,,,,,17831200,-15.99004065,-59.73996237,76,55,,,,,,2009
5_+3339+3394,5103254,2464,,,,,6187150,-8.987673007,-59.48843409,51,32,,,,,,2009
5_+3339+3450,5103254,3136,,,,,9097900,-9.239201286,-59.48843409,51,33,,,,,,2009
5_+3339+3506,5103254,3136,,,,,6653562,-9.490729566,-59.48843409,51,42,,,,,,2009
5_+3339+3561,5103254,3080,,,,,6809400,-9.737766269,-59.48843409,51,32,,,,,,2009
5_+3339+3617,5101407,3136,,,,,10838100,-9.989294549,-59.48843409,61,21,,,,,,2009
5_+3339+3673,5101407,3136,,,,,8572824,-10.24082283,-59.48843409,61,29,,,,,,2009
5_+3339+3728,5101407,3080,,,,,7784400,-10.48785953,-59.48843409,77,38,,,,,,2009
5_+3339+3784,5101407,3136,,,,,7313280,-10.73938781,-59.48843409,61,32,,,,,,2009
