system:index,Muni_code,double_area_km2_sum,double_delay_median,double_harvest_median,double_plant_median,latitude_median,longitude_median,muni_area_km2,onset_historicalRange_median,onset_median,single_area_km2_sum,single_delay_median,single_harvest_median,single_plant_median,total_planted_area_km2_sum,year_median
2_4_0000e4547b4bb9ad04d0,5107776,1.955292641,14.16875675,208.4577619,92.16875675,-10.38455327,-50.76130111,6492.959664,30,78,4.734688648,20.76496635,214.0997791,98.76496635,6.689981289,2008
2_4_000059bee336417acb78,5100359,0.243265625,47.15738243,247.4073824,119.1573824,-11.81287458,-51.71800689,2249.210563,42,72,0.243296469,23.65611622,201.1061162,95.65611622,0.486562094,2008
2_4_00005dc1cc26de2258d0,5107883,5.588357047,14.99313722,211.8429615,86.99313722,-12.01499551,-51.3541892,1506.275017,41,72,3.401645938,9.604010471,207.904428,81.60401047,8.990002984,2008
2_4_00000270ecad8c7396c6,5101852,6.070802688,27.10858796,209.8880304,99.10858796,-12.21711645,-51.7539395,4290.761587,41,72,19.73056222,42.19870882,232.1517011,114.1987088,25.80136491,2008
2_4_0000599325b905cc7a0c,5107180,2.181996188,37.40155607,234.4696556,109.4015561,-12.86166431,-51.56753413,11398.41663,30,72,26.85351456,51.90395239,238.2023379,123.9039524,29.03551075,2008
2_4_000071195e07d89b3646,5103106,0,,,,-13.88349577,-51.14533416,16592.17844,32,72,1.681076328,28.58817083,231.7862534,105.5881708,1.681076328,2008
2_4_0000914ff30a7448a9f0,5108600,0.978519516,23.76366847,204.5025688,86.76366847,-9.975819819,-51.36988178,7462.662941,42,78,2.4463235,24.12439045,206.7820028,87.12439045,3.424843016,2008
2_4_0000284fcb045e32cc09,5213103,22.59020724,19.88554505,203.2390542,93.88554505,-17.64520136,-52.80726034,8918.677057,52,74,186.8934487,32.78601105,219.2868259,107.2553862,209.4836559,2008
2_4_0000c8f885d15a62afca,5107198,3.337084609,27.47491994,222.2882816,116.4749199,-16.50208036,-52.75106946,627.6958356,40,84,19.78489581,30.91415796,227.2700676,115.9498914,23.12198042,2008
2_4_0000d614b707521f8862,5108204,0.954139625,26.85748958,222.5934127,114.3574896,-16.28199311,-52.89929148,2407.475885,42,84,22.89534802,40.83173421,234.1164453,121.9612251,23.84948764,2008
2_4_0000a55469c19114aecb,5101803,3.263498344,32.75348129,230.2356668,124.7856668,-15.35447899,-52.44789254,9112.684625,59,77,27.78460447,38.23897307,236.6356251,129.6049313,31.04810281,2008
2_4_0000345cf55fda086442,5106174,0,,,,-14.2136398,-51.87521206,4051.919359,46,72,0.2413485,31.98007188,232.2300719,103.9800719,0.2413485,2008
2_4_00007f48dd4b4caa1456,5100201,24.33749886,30.09963432,215.6387322,102.0996343,-13.98230599,-52.48830834,7538.979584,46,72,22.22279302,40.16658389,226.1630054,112.1665839,46.56029189,2008
2_4_0000dcf1e0a383eb6653,5106257,11.86479639,54.27914661,244.6244315,126.2791466,-14.62010984,-52.47259172,5564.129906,58,72,48.77832084,53.15113476,239.1584885,125.1511348,60.64311724,2008
2_4_00002b1c631d7df522ac,5106281,83.93195931,14.98405926,205.2379088,94.23059415,-15.08723379,-53.23842597,5052.617025,57,74,55.47769268,31.24963074,218.5961066,108.3217767,139.409652,2008
2_4_00002a12eb64652d6054,5103908,81.06232953,17.2944613,204.7455355,91.2944613,-15.55884931,-53.44052788,3807.41337,57,74,71.00966906,32.29650438,219.2549987,106.2965044,152.0719986,2008
2_4_0000a018b45735917b0b,5108105,6.449441984,28.29693637,209.8891466,102.2969364,-15.90470069,-53.44726381,4202.709936,54,74,45.94851415,37.32124991,224.2505245,111.3212499,52.39795613,2008
2_4_0000743392f358eccf24,5107008,13.7321511,44.4642979,225.967861,116.8444791,-15.86201796,-54.18388234,6923.361049,54,74,32.51294431,33.79819238,223.3050062,106.5748107,46.24509541,2008
2_4_000098e15ac276eba6e3,5107040,68.78093129,20.18992715,204.7186564,92.17731847,-15.08947641,-54.2108318,5500.578559,69,72,337.6475577,37.75341613,220.7140297,109.7948419,406.428489,2008
2_4_0000bdb8fec2bec935ec,5107792,79.78767561,18.79203957,207.8044988,95.84868514,-14.83121393,-53.66735105,3613.549184,69,74,101.1051831,32.21862158,222.7870768,110.2414152,180.8928587,2008
2_4_0000d9cc9ac264951505,5106455,0.481452813,19.10080006,196.8258001,87.10080006,-14.60214353,-54.69143048,2464.97329,66,70,4.982720797,49.21341671,233.0571739,117.2134167,5.464173609,2008
2_4_00000299a420bcda4d53,5106208,0.480880844,14.76779069,196.7677907,82.76779069,-14.7997729,-55.02601849,3274.985713,53,69,0.555250816,30.7198551,227.9698551,99.7198551,1.03613166,2008
2_4_000048f95e9d96881972,5107701,0.481450766,44.81030172,223.0353017,113.3103017,-14.77059852,-55.99189482,7543.432493,50,68,4.86613285,41.70171189,226.9196918,109.7017119,5.347583615,2008
2_4_0000a943d8e067a6b312,5106224,709.6854108,24.5193122,203.2436216,89.48410906,-13.65216917,-56.0972939,9579.93819,30,62,276.0601572,37.23878149,215.7375615,103.2143585,985.745568,2008
2_4_0000f9c4c9a4c7914235,5105903,3.646691207,33.53673346,219.388879,101.5367335,-14.35510683,-55.80759064,3918.843258,53,68,33.41473333,45.2311734,223.1089215,113.2311734,37.06142453,2008
2_4_000003d8fa3e919cc214,5103007,1.15350305,18.45145639,202.4514564,90.00093555,-15.09836622,-55.5425929,6511.484888,32,70,19.40139631,32.9505875,219.1820548,103.6838734,20.55489936,2008
2_4_00009f0e64f54ee33690,5102678,43.70536056,18.25949186,201.235471,88.35237456,-15.32528734,-54.98112326,4799.235579,50,70,301.3336678,37.59302153,220.7162896,107.6037247,345.0390283,2008
2_4_000092dbc2173f3f1483,5107800,9.364029914,25.74088893,208.317784,102.7408889,-16.47289897,-55.42581642,12183.40404,39,70,53.03794336,34.20447544,216.8148916,107.2743536,62.40197327,2008
2_4_0000b869feffefcd5395,5103601,7.725307156,14.14348672,197.4111413,84.14348672,-15.65317242,-54.77227885,2211.036023,35,70,12.93693237,33.2338586,214.7914962,104.2338586,20.66223953,2008
2_4_0000eba7d3dfdfd50375,5107602,27.05115995,23.8187265,212.6891011,102.1856206,-16.48860563,-54.68244732,4172.692801,35,77,156.8065974,33.65661814,222.7699731,111.7507809,183.8577573,2008
2_4_000008047e70a3f69008,5105200,9.544551469,18.04877951,203.4575511,93.60445578,-16.17419528,-54.94745033,2275.848781,32,74,60.40627117,32.65123243,220.7918319,109.3316907,69.95082264,2008
2_4_0000816d7b8f4e1759dd,5104807,11.47503714,16.40399112,199.8148115,88.39907181,-15.91368385,-55.10914708,1682.809519,27,70,35.74725506,28.8336513,210.7912165,101.2988232,47.2222922,2008
2_4_000048959ee3b55d9f95,5104609,73.59453997,27.73498615,206.5082055,97.76469603,-17.33751357,-54.60384474,8750.970009,42,70,278.85368,38.22909803,221.2299003,108.73795,352.44822,2008
2_4_00004813377b4c00da4d,5106372,6.707786707,43.69360078,225.1620109,118.7631742,-16.79403283,-54.25574756,4122.319679,48,82,73.58386947,34.24652525,222.7178487,108.7048969,80.29165618,2008
2_4_000013b83de316c86a40,5104203,14.30029223,31.63030335,225.1204039,105.6303034,-16.38529937,-53.59772354,5080.158715,52,74,120.9068514,33.15733895,221.7077287,107.1573389,135.2071436,2008
2_4_0000282e266c3d805111,5100409,21.11156583,24.88367007,216.9489251,98.88367007,-16.89733908,-53.5820111,3760.25818,52,74,190.6268549,44.31584737,229.2354512,118.7501481,211.7384208,2008
2_4_00006363eaf98e56d147,5100300,2.153692069,44.2707598,223.7207598,118.2707598,-17.43407989,-53.47421327,5531.80258,52,74,34.39011421,41.62650332,229.179823,115.6043753,36.54380628,2008
2_4_00005aa29eda6c0c5b8e,5100607,7.335042187,26.42899471,206.7692515,100.0816658,-17.83158698,-53.29904179,1420.760297,52,74,100.7431892,37.80161493,223.3303672,111.8016149,108.0782314,2008
2_4_0000ccf44785e9800c70,5102504,0,,,,-16.47735363,-57.80858451,24660.53705,98,66,3.582013766,58.21117095,242.211171,128.211171,3.582013766,2008
2_4_0000f1f2f3011db5feaa,5107107,0.718969688,35.37044652,207.1440553,100.3704465,-15.57232404,-58.27121688,1292.058659,52,65,1.032891084,27.2818248,213.6837721,92.2818248,1.751860772,2008
2_4_0000d6083dbf64a6181e,5105507,1.925238391,,218.879905,102.8891454,-15.16358409,-60.01172331,13470.0364,55,66,7.943068672,,221.3064942,109.5344907,9.868307063,2008
2_4_00005198152ed9cc0c18,5106752,2.639660125,23.1978718,203.0569846,89.1978718,-15.59029035,-59.42555202,8587.818825,56,66,6.237762141,24.15012034,203.8110045,90.15012034,8.877422266,2008
2_4_0000785b8f5270ce2002,5106182,0.240676734,42.50858916,209.9585892,104.5085892,-14.28773318,-59.73774507,4751.907204,42,62,4.576362188,57.26741321,224.6898517,119.2949747,4.817038922,2008
2_4_00000dee5d67756c5386,5103361,0,,,,-14.63358457,-59.33122892,2682.132058,56,66,0.240586453,56.90184727,228.3518473,122.9018473,0.240586453,2008
2_4_00002237f8672488e11b,5102686,140.268973,31.7468417,201.2939985,91.8202913,-13.58928631,-59.19199005,6826.707614,44,62,132.0862407,54.52810721,218.4686425,109.4535446,272.3552137,2008
2_4_00001be8c299f34ef885,5107958,16.79321299,23.13564956,201.9034545,90.37781934,-14.45392151,-58.36328985,11367.3752,40,65,79.78309205,44.53741266,219.6195215,109.5795169,96.57630504,2008
2_4_000087bfe419fe4d9583,5108352,0.217865102,46.55097709,217.0009771,111.5509771,-14.93002861,-58.95842808,1939.944373,36,65,2.801552443,57.78053953,230.0158301,122.7805395,3.019417545,2008
2_4_0000863b68e3034c36f8,5101704,0.022635335,46.55097709,217.0009771,111.5509771,-14.86265497,-58.73834083,625.9854241,32,65,1.133588469,46.05403028,221.1479697,111.0540303,1.156223805,2008
2_4_0000f433f0ffc8c197c6,5102637,417.1851085,28.77772838,203.2223033,92.24239381,-13.66114864,-57.93210245,9469.670153,37,64,273.6909969,46.4925399,221.2593948,110.5225847,690.8761054,2008
2_4_0000d20102a75060740a,5107750,0,,,,-15.06028433,-58.06909594,1758.406682,38,65,0.239870281,0.749583669,202.5495837,65.74958367,0.239870281,2008
2_4_00004f3f005484984a0c,5101704,0,,,,-15.07375906,-57.41108336,5455.744828,48,68,0.719874016,90.82404601,272.824046,158.824046,0.719874016,2008
2_4_000059430e74fbb945ef,5106232,0.480924016,29.79393398,215.918934,94.79393398,-14.79078974,-57.37739318,1555.385821,28,65,1.446644469,56.29594247,235.2959425,121.2959425,1.927568484,2008
2_4_00006e98dd45959364af,5108857,3.958919993,38.31280376,208.8971408,102.3128038,-14.28773318,-57.24264588,1946.604291,73,64,3.180307467,44.93578205,223.4711943,108.9357821,7.139227459,2008
2_4_0000668d9233573f1564,5103502,314.1464519,26.74445796,202.7165831,90.76609833,-14.07439342,-56.74633023,8262.06806,39,64,331.2499192,44.7071601,219.7997431,108.7598392,645.396371,2008
2_4_0000564e8393dce4a58c,5106000,10.76398372,21.86658989,199.086866,86.55945506,-14.3416321,-56.72162302,1353.741965,32,65,12.72036648,34.15038516,213.7780593,97.48935385,23.4843502,2008
2_4_0000627b5e81134f6874,5101308,0,,,,-14.50782043,-56.86535346,418.5709163,73,68,0.240548281,14.55576769,210.8057677,82.55576769,0.240548281,2008
2_4_0000341abda13a80eda4,5100508,7.29387724,23.95542936,204.2090951,92.95542936,-14.76384028,-56.65424937,1852.614004,42,69,5.336613099,36.21297584,217.7472376,105.2129758,12.63049034,2008
2_4_00009ac5de89516b5c91,5105234,0.479510781,56.31596928,235.0409693,125.3159693,-15.35672837,-57.7726519,1770.349784,39,68,1.678302797,49.52535309,223.9753531,118.5253531,2.157813578,2008
2_4_000024ccb27646b24503,5105622,0,,,,-15.68461345,-58.04214649,1081.322401,55,65,0.404098402,77.23284075,233.4328407,142.2328407,0.404098402,2008
2_4_0000cf3f2c3e9fefa763,5103437,0,,,,-15.60825665,-57.87146658,359.6984181,55,66,0.718570031,3.272579552,206.0725796,69.27257955,0.718570031,2008
2_4_000051cedcd395e277f3,5105259,777.7794354,23.74267332,200.7387643,85.23758981,-13.02110863,-56.14220966,3677.019293,30,62,62.6472691,33.68982819,208.369776,94.40740489,840.4267045,2008
2_4_0000da5f1af3773087cb,5108006,263.7462197,28.30284161,200.241536,86.24762096,-12.55847626,-56.52848523,4528.999824,30,62,97.7999957,47.2400279,214.9177552,102.764113,361.5462154,2008
2_4_0000aff78e883355f0d1,5107305,109.7314315,30.81575738,206.1488211,92.81575738,-13.59153884,-56.80247139,4553.800462,39,60,83.30241164,49.77416314,220.2512369,111.7670068,193.0338431,2008
2_4_000011f6dc31e15bd13c,5108907,69.79904982,35.73015689,205.1980543,95.72320103,-12.7897831,-57.22917115,11600.69677,35,62,93.70270706,52.18681054,223.7083446,114.2004377,163.5017569,2008
2_4_0000a86819e5126f8698,5107875,443.9410711,28.45591225,199.2313049,89.53082526,-13.18052324,-58.65300088,13674.40361,40,62,278.7971306,48.48717439,222.4584192,109.5680717,722.7382017,2008
2_4_00000ec96abe580d125b,5101902,213.3617525,31.26940699,203.7320674,93.26940699,-12.49110199,-58.04440499,16019.59576,35,62,171.3599005,50.27836624,220.7919556,112.2783662,384.721653,2008
2_4_000032c4db2beeb1dd6f,5104542,37.16031635,19.59894943,196.1576917,81.66181372,-12.13626808,-56.76653878,2908.76645,39,61,11.66031054,39.88759746,210.5140258,101.4125984,48.8206269,2008
2_4_0000d997b6c9dc0ec941,5106802,126.2997933,14.72538753,193.2580565,79.23677827,-11.72753462,-56.75531256,6889.705692,55,62,35.59472505,35.86778862,214.1848244,99.81860711,161.8945183,2008
2_4_0000937ef488606059a5,5107941,124.07729,16.6932293,196.774773,81.16467262,-11.26939383,-56.55094311,8480.919127,55,64,61.06599043,42.71159602,220.1957275,107.2303505,185.1432804,2008
2_4_0000dd9c18725a871edb,5104526,447.9108858,20.271242,200.20246,84.2720731,-12.04418996,-56.05237813,3479.762152,48,64,76.88480811,34.70484027,212.3234839,98.71181498,524.7956939,2008
2_4_0000308f6fd94af9283d,5106216,1.161752408,43.064534,199.393445,107.064534,-10.70794678,-56.03666574,5990.075542,40,62,7.189758524,49.8141295,216.2739882,113.8141295,8.351510933,2008
2_4_0000ea89f0438b066143,5100250,0,,,,-10.06790215,-56.33306766,9013.246249,51,62,0.489897969,32.74511967,193.0701197,94.74511967,0.489897969,2008
2_4_00004423ec551d78f156,5106299,0.244732406,18.11250543,201.9125054,65.11250543,-9.576069518,-56.68569041,4815.779807,40,47,0.978923125,32.55562819,199.0389018,79.55562819,1.223655531,2008
2_4_00002a774448b37a4406,5103304,18.71812389,33.67993978,209.61779,97.46654365,-13.21649586,-59.74668519,21671.89884,26,62,31.38797091,36.61258429,209.9187345,99.74475955,50.10609479,2008
2_5_00005aff5522742dc03f,5106265,0.489241563,30.96216571,201.3621657,75.96216571,-9.728783116,-55.38762482,5815.080394,40,56,0.244624094,19.93152265,201.7315227,64.93152265,0.733865656,2009
2_5_0000a38a02d7adb1d54a,5104104,0.244969484,41.6766189,216.7766189,85.6766189,-9.77369888,-54.63528577,4754.11427,38,56,0,,,,0.244969484,2009
2_5_0000f5028d3da3fc2087,5105606,0.244584313,32.60670677,192.6067068,78.60670677,-10.0746345,-54.3253825,5260.6138,29,56,3.179605781,60.13997071,214.4399707,106.1399707,3.424190094,2009
2_5_0000445524ee4146d4f1,5106422,0,,,,-10.17570512,-53.50789511,14315.11726,29,49,0.244527578,56.39269522,232.4926952,101.3926952,0.244527578,2009
2_5_0000dc2d69eb619ae00f,5105580,0,,,,-10.87862668,-54.08955924,12330.14829,39,58,0.243692656,124.4951646,287.4951646,173.4951646,0.243692656,2009
2_5_00004234272352c5d97d,5107354,0,,,,-10.69447205,-52.60733902,7489.749363,43,77,1.219555453,25.08679875,231.4945454,102.0867988,1.219555453,2009
2_5_0000137f8185e9645862,5107859,19.9752393,11.8522252,202.3022919,88.8522252,-11.45578641,-52.11790079,16781.53295,43,77,53.09951539,24.55461753,215.6369295,101.5546175,73.07475469,2009
2_5_0000c9cd78e3dc7229b5,5106190,4.451065544,34.52518057,206.454064,92.52518057,-10.89210141,-54.88905984,2368.957071,40,58,2.240420447,23.36720361,195.3672036,81.36720361,6.69148599,2009
2_5_0000e355c6d9aabfc531,5108055,0,,,,-10.51031741,-54.98787452,2573.023626,40,56,0.733285297,91.44532227,250.4453223,136.4453223,0.733285297,2009
2_5_0000a7c339266c34043a,5108808,0,,,,-10.29023017,-55.3337259,1118.405318,40,45,1.956024703,71.48899044,224.2427334,116.4889904,1.956024703,2009
2_5_0000f7f7ed2df2723c5c,5103205,0,,,,-10.65853944,-55.4864395,3104.968237,40,59,0.244275734,117.4767991,287.4767991,173.4767991,0.244275734,2009
2_5_0000c783ea68e049a389,5104559,11.15855173,26.06652797,196.5290297,76.45719508,-11.1032055,-55.59647456,4549.253985,54,49,10.60509529,50.78576322,216.9001661,108.6001661,21.76364703,2009
2_5_00006a1dc3eec8d9b903,5103056,47.92634001,29.3434533,195.227385,78.3434533,-11.44007373,-55.03728186,3866.018161,47,49,33.60313587,50.03198124,214.320239,99.03198124,81.52947589,2009
2_5_000091b0220c7f13a109,5107909,335.0976965,27.26701453,193.7304562,76.26721099,-11.71405989,-55.50440581,3957.450188,47,49,63.97064885,35.7605148,202.7145318,84.3443974,399.0683453,2009
2_5_00001c54c272496761e1,5107248,112.9326348,33.2244326,202.2941659,81.7496116,-11.94313029,-54.92724197,3870.366973,47,48,38.65550728,48.64736457,210.6961336,97.31798748,151.588142,2009
2_5_0000212db09c736a9e89,5108303,18.49761678,43.94508256,205.3760313,92.55620195,-11.51193896,-54.33659594,4600.237578,46,49,5.354082641,64.26003159,222.1189871,113.5911958,23.85169942,2009
2_5_0000ca93741c12e7e196,5103700,44.95765826,38.58236243,204.2725188,86.80271834,-11.97233355,-54.08505354,11507.3391,47,49,25.00826645,58.49971937,217.4354931,106.4997194,69.96592471,2009
2_5_000019f0640d85df838c,5106240,557.8727522,21.25855893,203.4803959,88.76871238,-12.97393351,-54.78350276,12754.7676,50,79,176.0123756,31.70525484,221.3226265,103.7623434,733.8851278,2009
2_5_00003435e1fc974d5667,5108501,344.1170849,29.77876353,197.2639523,78.77796532,-12.41025424,-55.35618379,2973.7934,35,49,36.36838643,50.75208545,213.8284903,99.75922856,380.4854713,2009
2_5_0000c701db318caaec1e,5107925,2219.234891,28.24798761,195.2360788,79.24646273,-12.76285643,-55.70652675,9367.02827,46,49,265.4915275,43.22462662,212.2059542,94.23449126,2484.726419,2009
2_5_0000ea6b0f20abd21433,5107768,189.3655232,26.59332632,204.7020693,88.77813201,-13.85205027,-55.30228487,4749.942567,54,60,167.3447702,39.19419906,218.4147927,102.751292,356.7102934,2009
2_5_00001e852d0dd44144a7,5106307,23.87233302,15.44145783,209.3015687,93.76951516,-13.86779518,-54.12100027,24256.23226,57,80,73.84384916,33.27345002,225.1134473,112.2920491,97.71618218,2009
2_5_0000ef331a3022791b58,5103858,39.04755134,28.30436693,214.1538672,100.3711199,-13.01886186,-53.4495119,16994.20033,43,77,59.00952942,40.35551436,228.2793618,112.7119475,98.05708076,2009
2_5_0000e0b247e362c9b125,5102702,70.07031998,23.72409345,215.8268625,101.7484745,-13.39615912,-52.48831705,10923.81367,43,78,49.87174752,35.61263666,226.7030503,113.0981814,119.9420675,2009
2_5_0000cf70af7797718866,5107065,90.71177556,29.24518856,224.2765736,106.2451886,-12.11828865,-52.71513685,17853.17773,43,77,222.0391041,37.83248397,229.7858811,114.832484,312.7508796,2009
2_5_000015e17b8b0f516065,5102694,3.414139344,13.32953408,204.2599046,90.32953408,-11.18854545,-51.82131314,3466.503525,42,77,3.657639156,16.48325431,202.118613,93.48325431,7.0717785,2009
2_5_000019667622f6247e03,5106778,1.707630688,50.44558567,234.8775746,127.4455857,-10.83371092,-51.74718826,3988.122068,43,77,5.122705484,41.80830346,227.1083035,118.8083035,6.830336172,2009
2_5_00001a98425a2f2a4044,5103353,0,,,,-10.398028,-51.69779588,5825.039964,43,77,0.244150313,43.16349898,234.163499,120.163499,0.244150313,2009
2_5_0000e4547b4bb9ad04d0,5107776,3.910350562,9.412803983,198.6569298,86.41280398,-10.38455327,-50.76130111,6492.959664,30,77,7.332266609,5.490390802,196.2217005,82.4903908,11.24261717,2009
2_5_00005dc1cc26de2258d0,5107883,0,,,,-12.01499551,-51.3541892,1506.275017,41,77,0.24298775,11.78370669,202.7837067,88.78370669,0.24298775,2009
2_5_00000270ecad8c7396c6,5101852,8.741695141,37.71783203,226.5835188,114.717832,-12.21711645,-51.7539395,4290.761587,41,77,21.1196123,33.18293869,226.5601749,110.1829387,29.86130744,2009
2_5_0000599325b905cc7a0c,5107180,5.577367328,32.0161932,217.3161932,109.0161932,-12.86166431,-51.56753413,11398.41663,30,77,21.09990472,29.62563844,222.5132842,106.6256384,26.67727205,2009
2_5_000071195e07d89b3646,5103106,0,,,,-13.88349577,-51.14533416,16592.17844,32,78,0.240757062,89.71110037,304.5111004,167.7111004,0.240757062,2009
2_5_0000914ff30a7448a9f0,5108600,0.489261406,-2.15181731,188.8481827,74.84818269,-9.975819819,-51.36988178,7462.662941,42,77,3.18008,33.32437411,207.8609727,110.3243741,3.669341406,2009
