system:index,Muni_code,double_delay,double_harvest,double_plant,latitude,longitude,muni_area_km2,onset,single_delay,single_harvest,single_plant,year,.geo
2_3_0000816d7b8f4e1759dd,5104807,15.83513854,182.8351385,68.83513854,-16.09783848,-55.26186068,1682.809519,53,20.4708617,191.0613271,73.4708617,2007,
2_3_000048959ee3b55d9f95,5104609,14.73125506,192.3514965,69.29554984,-17.5800587,-55.33148012,8750.970009,49,29.26808939,202.6263451,85.26808939,2007,
2_3_00004813377b4c00da4d,5106372,-2.653391296,180.7828427,58.3466087,-17.04556111,-54.57464949,4122.319679,54,35.4387029,205.1758449,93.49521167,2007,
2_3_000013b83de316c86a40,5104203,21.41018875,189.9802131,71.94614981,-16.67276026,-54.09626689,5080.158715,49,30.53897911,194.7522029,80.20190712,2007,
2_3_0000282e266c3d805111,5100409,12.42754143,185.6152526,69.42754143,-17.14437579,-53.92337091,3760.25818,49,19.49240184,190.7126519,73.78322049,2007,
2_3_00006363eaf98e56d147,5100300,27.99140021,193.951861,77.99140021,-17.94162061,-53.81557307,5531.80258,49,13.88009178,188.5603346,62.88009178,2007,
2_3_00005aa29eda6c0c5b8e,5100607,17.52577704,183.1597051,68.86393201,-17.99777531,-53.48319642,1420.760297,49,29.43314746,194.5812408,79.36116135,2007,
2_3_0000ccf44785e9800c70,5102504,71.77131658,215.2213166,109.7713166,-17.36668599,-58.44859531,24660.53705,25,-7.391230043,159.60877,45.60876996,2007,
2_3_0000d6083dbf64a6181e,5105507,,205.1191734,98.07913114,-16.19449447,-60.37101859,13470.0364,49,,203.8436283,101.5392929,2007,
2_3_00005198152ed9cc0c18,5106752,29.83454203,198.4100685,79.83454203,-16.02819316,-59.91737537,8587.818825,50,35.72523748,199.3952654,85.72523748,2007,
2_3_0000785b8f5270ce2002,5106182,88.08392459,229.2839246,138.0839246,-14.62460141,-60.18238036,4751.907204,50,49.15619583,205.9558488,99.15619583,2007,
2_3_00000dee5d67756c5386,5103361,,,,-14.87612969,-59.56928247,2682.132058,50,65.87931416,221.3293142,115.8793142,2007,
2_3_00002237f8672488e11b,5102686,14.69824504,177.7381186,64.58939253,-14.27650147,-59.38512784,6826.707614,50,25.65298871,190.2926551,76.14108508,2007,
2_3_00001be8c299f34ef885,5107958,9.064232874,186.8258322,65.63261278,-14.73689083,-58.98762882,11367.3752,50,23.46365662,193.990813,80.53504614,2007,
2_3_000087bfe419fe4d9583,5108352,48.94086155,204.3908615,98.94086155,-15.37918625,-59.13809113,1939.944373,50,32.53811682,202.3502641,82.53811682,2007,
2_3_0000863b68e3034c36f8,5101704,48.94086155,204.3908615,98.94086155,-14.9884191,-58.83266394,625.9854241,50,32.94330399,202.0788734,82.94330399,2007,
2_3_0000f433f0ffc8c197c6,5102637,12.49346135,185.2549946,68.29861232,-14.25404203,-58.27782862,9469.670153,52,17.51955717,191.6411831,75.64435347,2007,
2_3_0000d20102a75060740a,5107750,,,,-15.18604847,-58.29367477,1758.406682,50,71.72758539,226.9158117,128.7275854,2007,
2_3_00004f3f005484984a0c,5101704,,,,-15.42859359,-58.09828321,5455.744828,57,76.45862616,207.5071458,133.4586262,2007,
2_3_000059430e74fbb945ef,5106232,27.26381038,187.955774,84.26381038,-14.91206231,-57.70078668,1555.385821,57,38.44453239,200.8945324,95.44453239,2007,
2_3_00006e98dd45959364af,5108857,19.09315631,189.5044835,75.52149128,-14.39553102,-57.65587091,1946.604291,56,-18.8376327,163.2890216,38.1623673,2007,
2_3_0000668d9233573f1564,5103502,8.421098582,178.2850154,63.56240954,-14.48757884,-57.55028498,8262.06806,50,29.37218698,198.5634038,84.41442877,2007,
2_3_0000564e8393dce4a58c,5106000,15.14889515,184.7021067,72.14889515,-14.55273619,-56.86535346,1353.741965,50,21.62169301,192.6464741,78.62169301,2007,
2_3_00005e6885c44ea9c547,5103452,69.3013428,231.7513428,126.3013428,-14.88511285,-57.11239017,1312.413078,57,20.14997128,191.1499713,77.14997128,2007,
2_3_0000341abda13a80eda4,5100508,24.22817647,195.5909505,80.22817647,-15.01986014,-56.87433662,1852.614004,56,21.74749415,200.9831711,78.74749415,2007,
2_3_000013cc5b2cdbe6f8be,5106851,,,,-15.74749552,-57.43578367,2052.222797,57,62.28049277,233.0708541,119.2804928,2007,
2_3_00009ac5de89516b5c91,5105234,44.03103723,215.0310372,101.0310372,-15.64418926,-57.99273915,1770.349784,53,52.41503277,209.5462877,109.4150328,2007,
2_3_000051cedcd395e277f3,5105259,7.435331913,175.7863312,57.43533191,-13.35797686,-56.47907789,3677.019293,50,11.23460939,178.1647057,61.23460939,2007,
2_3_0000da5f1af3773087cb,5108006,15.29451781,181.2579893,65.29451781,-12.82347927,-56.88331977,4528.999824,50,15.34506632,186.6416456,65.34506632,2007,
2_3_0000aff78e883355f0d1,5107305,16.65726517,183.4820439,68.36274738,-13.83857554,-57.18874697,4553.800462,50,33.41367044,201.1370391,88.41367044,2007,
2_3_000011f6dc31e15bd13c,5108907,25.17495391,191.6515696,75.78943224,-13.53982166,-57.53459835,11600.69677,50,30.97497775,190.1524416,82.97497775,2007,
2_3_0000a86819e5126f8698,5107875,11.2643524,177.8040244,63.27694853,-13.93073428,-58.94944492,13674.40361,52,26.53985956,190.4784267,78.53985956,2007,
2_3_00000ec96abe580d125b,5101902,13.64190233,187.1707388,65.64190233,-13.11760799,-58.38570444,16019.59576,50,33.62991157,195.3178796,85.62991157,2007,
2_3_000032c4db2beeb1dd6f,5104542,16.09819508,184.9966836,66.09819508,-12.31593113,-57.0495081,2908.76645,50,31.95325525,194.4585086,81.95325525,2007,
2_3_0000d997b6c9dc0ec941,5106802,18.24692987,183.382223,68.24692987,-11.9790629,-57.28529733,6889.705692,50,26.79303088,188.3636676,76.79303088,2007,
2_3_0000937ef488606059a5,5107941,3.394447499,168.9262777,53.3944475,-11.55002289,-56.9731513,8480.919127,50,29.86792622,185.5375975,79.86792622,2007,
2_3_0000dd9c18725a871edb,5104526,17.2752726,183.1857473,67.2752726,-12.35407626,-56.30390641,3479.762152,50,22.56211577,187.1434896,72.56211577,2007,
2_3_0000308f6fd94af9283d,5106216,33.56569483,185.9963443,83.56569483,-11.01337397,-56.44988629,5990.075542,32,44.30067715,196.1287828,94.30067715,2007,
2_3_0000ea89f0438b066143,5100250,,,,-10.52603983,-56.85412674,9013.246249,32,104.386249,268.386249,154.386249,2007,
2_3_00002b5baa1e41c65b65,5102793,,,,-10.3216712,-56.10178547,2402.275399,32,88.16620263,202.8162026,120.1662026,2007,
2_3_00002a774448b37a4406,5103304,17.00797392,192.2101882,71.80471305,-13.97107714,-60.37990763,21671.89884,50,15.19475192,197.3312202,67.19475192,2007,
2_4_00005aff5522742dc03f,5106265,18.25643192,194.2564319,80.25643192,-10.07912608,-55.82330773,5815.080394,62,-23.21415694,161.0257138,38.78584306,2008,
2_4_0000f5028d3da3fc2087,5105606,20.9329769,196.9329769,82.9329769,-10.29023017,-55.01277594,5260.6138,62,20.58971622,196.5897162,82.58971622,2008,
2_4_0000cb2a646329481516,5107743,25.95002644,207.8500749,88.95002644,-10.32616278,-52.91276621,5675.223313,63,21.32766649,211.1415683,84.32766649,2008,
2_4_0000dc2d69eb619ae00f,5105580,,,,-11.24244437,-54.65998944,12330.14829,62,41.80773422,232.0577342,103.8077342,2008,
2_4_00004234272352c5d97d,5107354,21.81625077,196.7941999,84.81625077,-11.02235713,-53.0295472,7489.749363,62,14.06046306,205.3104631,77.06046306,2008,
2_4_0000137f8185e9645862,5107859,3.126539196,194.3742209,75.1265392,-11.87126507,-53.11716975,16781.53295,63,8.428915946,202.2595923,80.42891595,2008,
2_4_0000c9cd78e3dc7229b5,5106190,-9.657447431,186.2164852,56.34255257,-11.21998649,-55.18101231,2368.957071,62,5.860802155,185.8608022,71.86080216,2008,
2_4_0000e355c6d9aabfc531,5108055,,,,-10.69447205,-55.20796176,2573.023626,62,-1.044129688,197.7558703,60.95587031,2008,
2_4_0000c783ea68e049a389,5104559,10.18950668,190.5674918,75.46497302,-11.28736013,-56.12195833,4549.253985,62,10.0194056,191.0920159,74.0194056,2008,
2_4_00006a1dc3eec8d9b903,5103056,2.547867007,189.3933129,68.54786701,-11.67363571,-55.3921164,3866.018161,66,12.33587674,193.2948769,78.33587674,2008,
2_4_000091b0220c7f13a109,5107909,5.272145321,182.321802,71.31513524,-12.08236916,-55.74245936,3957.450188,66,8.332120846,188.9435704,74.33212085,2008,
2_4_00001c54c272496761e1,5107248,8.814374858,191.1657222,74.81437486,-12.1138102,-55.29330172,3870.366973,66,16.13065812,198.9134008,82.13065812,2008,
2_4_0000212db09c736a9e89,5108303,9.166020484,184.5953784,75.16602048,-11.81736615,-54.65998944,4600.237578,66,17.70291731,197.7029173,83.70291731,2008,
2_4_0000ca93741c12e7e196,5103700,9.269954052,192.8421473,75.26995405,-12.56519429,-55.03956355,11507.3391,66,17.2772482,197.1553633,83.2772482,2008,
2_4_000019f0640d85df838c,5106240,4.826489656,190.2867326,74.20097966,-13.67462919,-55.26859013,12754.7676,64,18.7449164,200.7598419,85.30541782,2008,
2_4_00003435e1fc974d5667,5108501,5.575023969,186.8845063,70.48669823,-12.70669828,-55.54033842,2973.7934,63,12.85997028,194.412065,77.71516023,2008,
2_4_0000c701db318caaec1e,5107925,2.7751002,184.2233651,68.54292673,-13.45005418,-55.98051291,9367.02827,62,11.02655056,190.2314451,76.76123453,2008,
2_4_0000ea6b0f20abd21433,5107768,6.280348232,191.7685147,72.2683201,-14.18442693,-55.59872891,4749.942567,62,20.32344927,200.2403218,86.32344927,2008,
2_4_00001e852d0dd44144a7,5106307,1.639153669,198.5803557,74.63915367,-14.50779855,-54.71614404,24256.23226,65,9.881270092,203.7140567,88.31862218,2008,
2_4_0000ef331a3022791b58,5103858,9.273324114,197.6379714,82.92418179,-13.65214574,-53.94133721,16994.20033,66,17.83463629,206.3013035,91.83463629,2008,
2_4_0000e0b247e362c9b125,5102702,5.30779035,196.8719061,77.30779035,-13.66102908,-52.93294029,10923.81367,66,23.17457253,204.2701385,95.17457253,2008,
2_4_0000cf70af7797718866,5107065,26.76476616,205.9440599,98.76476616,-12.94473539,-53.40908353,17853.17773,66,33.79396616,215.1860249,105.2982542,2008,
2_4_000015e17b8b0f516065,5102694,3.55212559,195.5901889,75.55212559,-11.45354846,-52.11775719,3466.503525,72,13.47240638,192.7906733,85.47240638,2008,
2_4_000019667622f6247e03,5106778,21.38555993,204.8355599,99.38555993,-10.98193294,-52.15142821,3988.122068,72,17.95173491,206.1735339,95.95173491,2008,
2_4_0000e4547b4bb9ad04d0,5107776,7.219096396,200.386042,85.2190964,-10.69896362,-51.24639136,6492.959664,78,2.758140833,179.1542329,80.75814083,2008,
2_4_000059bee336417acb78,5100359,47.15738243,247.4073824,119.1573824,-11.93414714,-52.1716561,2249.210563,72,23.65611622,201.1061162,95.65611622,2008,
2_4_00005dc1cc26de2258d0,5107883,8.103181253,192.5592925,80.10318125,-12.24406591,-51.56529329,1506.275017,72,-0.256821976,192.9859509,71.74317802,2008,
2_4_00000270ecad8c7396c6,5101852,11.90702418,197.9070242,83.90702418,-12.46415316,-52.07507275,4290.761587,72,17.26062318,204.3301819,89.26062318,2008,
2_4_0000599325b905cc7a0c,5107180,12.8755593,198.8755593,84.8755593,-13.33325403,-52.03465944,11398.41663,66,30.77211297,213.8581451,102.772113,2008,
2_4_000071195e07d89b3646,5103106,,,,-14.85146614,-51.58996854,16592.17844,70,8.173336081,213.4233361,85.17333608,2008,
2_4_0000914ff30a7448a9f0,5108600,-1.951846384,190.370353,61.04815362,-10.21836495,-52.12000448,7462.662941,63,-3.01132209,179.618121,59.98867791,2008,
2_4_0000284fcb045e32cc09,5213103,3.026122576,189.6494896,77.02612258,-18.19091309,-53.09910405,8918.677057,74,13.20019058,198.2071878,87.20019058,2008,
2_4_0000c8f885d15a62afca,5107198,-7.793214279,201.2659143,81.20678572,-16.59640346,-52.90378306,627.6958356,74,6.032587849,207.9575717,90.03258785,2008,
2_4_0000d614b707521f8862,5108204,10.03743741,216.7155911,94.03743741,-16.51106351,-53.13734503,2407.475885,74,19.76408613,215.809456,103.7640861,2008,
2_4_0000a55469c19114aecb,5101803,29.46735492,226.988278,120.4673549,-15.81711749,-53.09917683,9112.684625,72,24.19701226,225.6567424,110.1262556,2008,
2_4_0000345cf55fda086442,5106174,,,,-14.5728722,-52.18962241,4051.919359,66,31.98007188,232.2300719,103.9800719,2008,
2_4_00007f48dd4b4caa1456,5100201,9.756076681,196.7145987,81.75607668,-14.27425845,-52.98683761,7538.979584,72,18.07830822,202.5153551,90.07830822,2008,
2_4_0000dcf1e0a383eb6653,5106257,18.68988558,214.7086658,90.68988558,-14.92104546,-52.76229618,5564.129906,72,34.37998518,223.1265931,106.3799852,2008,
2_4_00002b1c631d7df522ac,5106281,-9.245330134,196.7108956,74.07792335,-15.31181261,-53.76841287,5052.617025,72,8.585500546,201.2982648,85.31327534,2008,
2_4_00002a12eb64652d6054,5103908,4.356856059,196.1903881,78.35685606,-15.72503764,-53.85599726,3807.41337,74,14.25211704,202.5327762,88.25211704,2008,
2_4_0000a018b45735917b0b,5108105,1.91229454,189.9122945,75.91229454,-16.1697037,-53.77065731,4202.709936,74,12.74570038,199.9154292,86.74570038,2008,
2_4_0000743392f358eccf24,5107008,2.022929822,195.0183833,76.02292982,-16.27073562,-54.5342253,6923.361049,71,12.42879398,199.5685582,85.48787462,2008,
2_4_000098e15ac276eba6e3,5107040,1.678549887,193.2687177,74.35484642,-15.54312041,-54.49829269,5500.578559,71,14.69796343,201.280798,87.24375158,2008,
2_4_0000bdb8fec2bec935ec,5107792,-1.666852571,197.2236886,76.66334078,-15.08723379,-53.97277825,3613.549184,72,10.22922278,204.1663588,90.68858301,2008,
2_4_0000d9cc9ac264951505,5106455,17.38938346,194.2622167,85.38938346,-14.76384028,-54.89355142,2464.97329,68,16.65903317,198.6590332,84.65903317,2008,
2_4_00000299a420bcda4d53,5106208,12.83533921,194.8353392,80.83533921,-14.99291068,-55.48869283,3274.985713,68,14.21064279,196.2106428,82.21064279,2008,
2_4_000048f95e9d96881972,5107701,29.48763588,202.9376359,97.48763588,-15.38593467,-56.83589976,7543.432493,68,22.65876198,202.4669539,90.65876198,2008,
2_4_0000a943d8e067a6b312,5106224,6.501743799,191.255082,74.46812204,-14.09684862,-56.62950137,9579.93819,49,18.18508443,198.7499696,83.71610931,2008,
2_4_0000f9c4c9a4c7914235,5105903,4.288747918,200.5387479,72.28874792,-14.67850033,-56.32417271,3918.843258,68,24.46341261,203.6672085,92.46341261,2008,
2_4_000003d8fa3e919cc214,5103007,11.98321016,199.9832102,85.98321016,-15.47125924,-55.91075455,6511.484888,69,14.84487511,199.4888259,84.84487511,2008,
2_4_00009f0e64f54ee33690,5102678,2.714129835,190.5638703,71.59087908,-15.71605448,-55.35389078,4799.235579,69,15.63647967,199.269543,85.61951256,2008,
2_4_000092dbc2173f3f1483,5107800,4.713684946,192.1872299,74.71368495,-17.20049612,-55.98724675,12183.40404,70,14.1827087,200.4507896,87.86656164,2008,
2_4_0000b869feffefcd5395,5103601,4.824212892,189.8242129,74.9747558,-15.89571754,-54.95194191,2211.036023,70,15.43298564,198.5054321,85.43298564,2008,
2_4_0000eba7d3dfdfd50375,5107602,3.741845797,195.301611,83.44245066,-16.95797537,-54.88905984,4172.692801,74,16.13830179,203.320433,93.25530674,2008,
2_4_000008047e70a3f69008,5105200,-0.110767558,195.1448415,76.57490267,-16.41674041,-55.19448704,2275.848781,74,9.886088297,202.1715739,86.8860883,2008,
2_4_0000816d7b8f4e1759dd,5104807,1.628089464,189.426535,71.62808946,-16.09783848,-55.26186068,1682.809519,70,11.14687722,195.240899,81.21947419,2008,
2_4_000048959ee3b55d9f95,5104609,9.747769989,195.9020722,80.18276102,-17.5800587,-55.33148012,8750.970009,70,20.84810439,201.822954,91.74142859,2008,
2_4_00004813377b4c00da4d,5106372,18.51278009,204.5204114,92.51278009,-17.04556111,-54.57464949,4122.319679,70,12.28991099,199.842547,85.69784165,2008,
2_4_000013b83de316c86a40,5104203,7.420422917,197.1103163,81.42042292,-16.67276026,-54.09626689,5080.158715,74,12.53894222,200.1942393,86.53894222,2008,
2_4_0000282e266c3d805111,5100409,0.282835634,189.3118355,74.28283563,-17.14437579,-53.92337091,3760.25818,74,15.7150605,201.7539888,89.7150605,2008,
2_4_00006363eaf98e56d147,5100300,-1.561572154,184.0542418,72.43842785,-17.94162061,-53.81557307,5531.80258,71,12.68663942,201.1809149,86.68663942,2008,
2_4_00005aa29eda6c0c5b8e,5100607,3.561403725,191.5614037,77.56140372,-17.99777531,-53.48319642,1420.760297,74,23.2992894,206.3229234,97.30303504,2008,
2_4_0000ccf44785e9800c70,5102504,,,,-17.36668599,-58.44859531,24660.53705,65,28.78280775,204.2328078,98.78280775,2008,
2_4_0000f1f2f3011db5feaa,5107107,21.3311548,205.8204465,86.3311548,-15.68910503,-58.54071147,1292.058659,65,20.35622682,205.2398159,85.35622682,2008,
2_4_0000d6083dbf64a6181e,5105507,,202.6382425,92.18789696,-16.19449447,-60.37101859,13470.0364,62,,197.0828924,86.39405789,2008,
2_4_00005198152ed9cc0c18,5106752,16.80830292,198.3322411,82.80830292,-16.02819316,-59.91737537,8587.818825,65,10.19407965,190.1940796,76.19407965,2008,
2_4_0000785b8f5270ce2002,5106182,42.50858916,209.9585892,104.5085892,-14.62460141,-60.18238036,4751.907204,62,20.16871519,209.1594069,82.16871519,2008,
2_4_00000dee5d67756c5386,5103361,,,,-14.87612969,-59.56928247,2682.132058,62,56.90184727,228.3518473,122.9018473,2008,
2_4_00002237f8672488e11b,5102686,11.68397738,188.732335,73.68397738,-14.27650147,-59.38512784,6826.707614,46,18.67805724,196.4386708,80.67805724,2008,
2_4_00001be8c299f34ef885,5107958,12.31971418,193.3899523,79.38995225,-14.73689083,-58.98762882,11367.3752,62,19.89999284,201.8589623,87.32865338,2008,
2_4_000087bfe419fe4d9583,5108352,46.55097709,217.0009771,111.5509771,-15.37918625,-59.13809113,1939.944373,65,39.21817444,211.3532844,104.2181744,2008,
2_4_0000863b68e3034c36f8,5101704,46.55097709,217.0009771,111.5509771,-14.9884191,-58.83266394,625.9854241,65,25.12464601,209.6681744,90.12464601,2008,
2_4_0000f433f0ffc8c197c6,5102637,12.27440974,191.1910651,75.78057574,-14.25404203,-58.27782862,9469.670153,62,25.46817407,202.2583639,88.39360694,2008,
2_4_0000d20102a75060740a,5107750,,,,-15.18604847,-58.29367477,1758.406682,65,0.749583669,202.5495837,65.74958367,2008,
2_4_00004f3f005484984a0c,5101704,,,,-15.42859359,-58.09828321,5455.744828,65,61.92320273,266.7232027,129.9232027,2008,
2_4_000059430e74fbb945ef,5106232,18.75855736,197.7585574,83.75855736,-14.91206231,-57.70078668,1555.385821,65,32.43786444,202.8878644,97.43786444,2008,
2_4_00006e98dd45959364af,5108857,11.47742384,194.9025742,75.47742384,-14.39553102,-57.65587091,1946.604291,64,17.41802844,203.2035123,81.41802844,2008,
2_4_0000668d9233573f1564,5103502,9.17022536,189.3068108,74.18878226,-14.48757884,-57.55028498,8262.06806,62,22.7965921,200.8415329,87.21713158,2008,
2_4_0000564e8393dce4a58c,5106000,12.17985775,191.1798577,77.17985775,-14.55273619,-56.86535346,1353.741965,62,17.36846303,198.5631698,81.74299351,2008,
2_4_0000627b5e81134f6874,5101308,,,,-14.61561826,-56.94620184,418.5709163,65,14.55576769,210.8057677,82.55576769,2008,
2_4_0000341abda13a80eda4,5100508,18.90207679,199.0898422,87.90207679,-15.01986014,-56.87433662,1852.614004,68,21.20731358,201.8595712,90.20731358,2008,
2_4_00009ac5de89516b5c91,5105234,48.64981925,224.1821193,117.6498193,-15.64418926,-57.99273915,1770.349784,65,19.36074348,202.3607435,88.36074348,2008,
2_4_000024ccb27646b24503,5105622,,,,-15.81486917,-58.2307927,1081.322401,65,63.65314834,233.4328407,128.6531483,2008,
2_4_0000cf3f2c3e9fefa763,5103437,,,,-15.74300394,-57.97028126,359.6984181,66,-3.772042537,202.0279575,65.22795746,2008,
2_4_000051cedcd395e277f3,5105259,9.786446151,189.2327183,70.7949588,-13.35797686,-56.47907789,3677.019293,49,11.8209659,190.6934674,73.8209659,2008,
2_4_0000da5f1af3773087cb,5108006,6.663432433,183.1957192,67.68788845,-12.82347927,-56.88331977,4528.999824,48,17.2899123,191.2757314,77.20456191,2008,
2_4_0000aff78e883355f0d1,5107305,14.19243373,194.1520716,76.19243373,-13.83857554,-57.18874697,4553.800462,46,27.2783141,203.7566167,88.83043778,2008,
2_4_000011f6dc31e15bd13c,5108907,14.15173311,183.7687144,75.83791118,-13.53982166,-57.53459835,11600.69677,60,29.67588518,200.74186,91.74075556,2008,
2_4_0000a86819e5126f8698,5107875,9.589436413,186.2047067,71.48938298,-13.93073428,-58.94944492,13674.40361,46,23.58068471,200.6463035,87.49065638,2008,
2_4_00000ec96abe580d125b,5101902,14.69155965,190.7175618,76.69155965,-13.11760799,-58.38570444,16019.59576,62,24.77827017,200.8346226,86.77827017,2008,
2_4_000032c4db2beeb1dd6f,5104542,3.541272469,183.4556119,65.07981497,-12.31593113,-57.0495081,2908.76645,61,17.96626103,192.2815571,78.96626103,2008,
2_4_0000d997b6c9dc0ec941,5106802,3.387534134,180.7522453,67.33715839,-11.9790629,-57.28529733,6889.705692,61,11.82982847,188.5095951,75.8839821,2008,
2_4_0000937ef488606059a5,5107941,0.65528786,180.808727,65.16811706,-11.55002289,-56.9731513,8480.919127,61,10.29739526,189.0537534,74.75057366,2008,
2_4_0000dd9c18725a871edb,5104526,6.247259131,185.8245069,70.24974594,-12.35407626,-56.30390641,3479.762152,64,11.70150959,191.7912977,75.70150959,2008,
2_4_0000308f6fd94af9283d,5106216,18.04745315,196.0474532,82.04745315,-11.01337397,-56.44988629,5990.075542,61,17.50367641,198.1043703,79.50367641,2008,
2_4_0000ea89f0438b066143,5100250,,,,-10.52603983,-56.85412674,9013.246249,47,28.33680491,181.5368049,90.33680491,2008,
2_4_00004423ec551d78f156,5106299,18.11250543,201.9125054,65.11250543,-9.894971444,-57.02255864,4815.779807,47,23.39209866,191.2899286,70.39209866,2008,
2_4_00002a774448b37a4406,5103304,10.59014602,192.6279461,72.59014602,-13.97107714,-60.37990763,21671.89884,62,10.1483311,195.3082519,72.1483311,2008,
2_5_00005aff5522742dc03f,5106265,19.79193382,201.1323976,64.79193382,-10.07912608,-55.82330773,5815.080394,44,19.93152265,201.7315227,64.93152265,2009,
2_5_0000a38a02d7adb1d54a,5104104,41.6766189,216.7766189,85.6766189,-10.00276928,-54.9720428,4754.11427,44,,,,2009,
2_5_0000f5028d3da3fc2087,5105606,32.60670677,192.6067068,78.60670677,-10.29023017,-55.01277594,5260.6138,45,29.07044056,196.0064763,75.07044056,2009,
2_5_0000445524ee4146d4f1,5106422,,,,-10.5507416,-54.58593913,14315.11726,46,56.39269522,232.4926952,101.3926952,2009,
2_5_0000dc2d69eb619ae00f,5105580,,,,-11.24244437,-54.65998944,12330.14829,46,124.4951646,287.4951646,173.4951646,2009,
2_5_00004234272352c5d97d,5107354,,,,-11.02235713,-53.0295472,7489.749363,77,2.548409735,210.6484097,79.54840974,2009,
2_5_0000137f8185e9645862,5107859,-2.294364435,193.1064959,74.70563557,-11.87126507,-53.11716975,16781.53295,77,0.91955634,194.2866796,77.91955634,2009,
2_5_0000c9cd78e3dc7229b5,5106190,0.476928313,172.4769283,58.47692831,-11.21998649,-55.18101231,2368.957071,56,2.029904312,174.0299043,60.02990431,2009,
2_5_0000e355c6d9aabfc531,5108055,,,,-10.69447205,-55.20796176,2573.023626,45,51.9576346,211.9576346,97.9576346,2009,
2_5_0000a7c339266c34043a,5108808,,,,-10.4564185,-55.49991423,1118.405318,45,30.21199478,189.2119948,75.21199478,2009,
2_5_0000f7f7ed2df2723c5c,5103205,,,,-10.92354244,-55.63466152,3104.968237,45,117.4767991,287.4767991,173.4767991,2009,
2_5_0000c783ea68e049a389,5104559,7.991054985,186.0201358,59.36916243,-11.28736013,-56.12195833,4549.253985,49,16.75948921,187.5473022,65.75948921,2009,
2_5_00006a1dc3eec8d9b903,5103056,9.974049513,177.2074191,58.97404951,-11.67363571,-55.3921164,3866.018161,48,20.1188177,188.2476078,69.1188177,2009,
2_5_000091b0220c7f13a109,5107909,11.77747597,179.2747782,60.77747597,-12.08236916,-55.74245936,3957.450188,49,11.4907021,180.2015587,60.5876692,2009,
2_5_00001c54c272496761e1,5107248,13.70689866,180.6135993,62.28383361,-12.1138102,-55.29330172,3870.366973,48,14.74475485,190.69446,62.74475485,2009,
2_5_0000212db09c736a9e89,5108303,13.06486733,187.2589319,61.74929826,-11.81736615,-54.65998944,4600.237578,48,43.60167134,204.6358809,91.60167134,2009,
2_5_0000ca93741c12e7e196,5103700,16.63497513,179.6188098,65.61880982,-12.56519429,-55.03956355,11507.3391,48,29.38443015,192.4036476,77.38443015,2009,
2_5_000019f0640d85df838c,5106240,-6.792504048,184.5148753,67.74210876,-13.67462919,-55.26859013,12754.7676,48,5.626099788,196.8775966,78.2744339,2009,
2_5_00003435e1fc974d5667,5108501,10.73352253,179.2083317,59.73352253,-12.70669828,-55.54033842,2973.7934,48,22.11218344,188.0279246,70.11218344,2009,
2_5_0000c701db318caaec1e,5107925,11.25173058,178.788441,64.75620161,-13.45005418,-55.98051291,9367.02827,49,15.34598372,186.3156794,68.79897491,2009,
2_5_0000ea6b0f20abd21433,5107768,6.58085463,183.7502817,68.78882089,-14.18442693,-55.59872891,4749.942567,56,11.78487856,193.3242868,77.17108131,2009,
2_5_00001e852d0dd44144a7,5106307,-17.33756949,193.0453067,73.66243051,-14.50779855,-54.71614404,24256.23226,60,0.278228944,200.1913271,84.74673551,2009,
2_5_0000ef331a3022791b58,5103858,6.852128694,188.7128589,73.85827059,-13.65214574,-53.94133721,16994.20033,65,20.04849647,211.1773606,92.67057473,2009,
2_5_0000e0b247e362c9b125,5102702,2.801814532,196.3248219,80.80181453,-13.66102908,-52.93294029,10923.81367,77,10.40127171,202.7795563,87.40127171,2009,
2_5_0000cf70af7797718866,5107065,1.439502019,200.3178566,78.43950202,-12.94473539,-53.40908353,17853.17773,77,6.853761352,201.7651066,83.85376135,2009,
2_5_000015e17b8b0f516065,5102694,-1.18625648,192.8393684,75.81374352,-11.45354846,-52.11775719,3466.503525,77,-5.981386973,191.4769956,71.01861303,2009,
2_5_000019667622f6247e03,5106778,12.48793797,203.487938,89.48793797,-10.98193294,-52.15142821,3988.122068,77,11.13753312,202.1375331,88.13753312,2009,
2_5_00001a98425a2f2a4044,5103353,,,,-10.68548889,-52.08854082,5825.039964,77,43.16349898,234.163499,120.163499,2009,
2_5_0000e4547b4bb9ad04d0,5107776,3.73894384,177.095586,80.73894384,-10.69896362,-51.24639136,6492.959664,77,-0.469467671,190.5305323,76.53053233,2009,
2_5_00005dc1cc26de2258d0,5107883,,,,-12.24406591,-51.56529329,1506.275017,77,11.78370669,202.7837067,88.78370669,2009,
2_5_00000270ecad8c7396c6,5101852,10.69787561,188.4860285,87.69787561,-12.46415316,-52.07507275,4290.761587,77,11.24183011,210.3686769,88.24183011,2009,
2_5_0000599325b905cc7a0c,5107180,2.439455653,192.2135348,79.43945565,-13.33325403,-52.03465944,11398.41663,77,4.886776075,199.4809271,81.88677608,2009,
2_5_000071195e07d89b3646,5103106,,,,-14.85146614,-51.58996854,16592.17844,78,89.71110037,304.5111004,167.7111004,2009,
2_5_0000914ff30a7448a9f0,5108600,-5.329155737,185.6708443,71.67084426,-10.21836495,-52.12000448,7462.662941,77,-7.675355373,183.3246446,69.32464463,2009,
