system:index,Muni_code,double_delay,double_harvest,double_plant,latitude,longitude,muni_area_km2,onset,single_delay,single_harvest,single_plant,year,.geo
2_7_000011f6dc31e15bd13c,5108907,58.27373803,230.8941331,120.9330902,-11.97688969,-56.90128608,11600.69677,76,74.12333937,248.0050372,135.786361,2011,
2_7_0000a86819e5126f8698,5107875,44.25349193,216.7608627,104.2534919,-12.22607813,-58.35206526,13674.40361,60,79.4345411,246.4406367,139.4345411,2011,
2_7_00000ec96abe580d125b,5101902,47.66544265,219.8373379,107.6010559,-11.44460744,-57.48069943,16019.59576,60,78.32161646,250.7003568,138.3216165,2011,
2_7_000032c4db2beeb1dd6f,5104542,45.60156021,220.8752533,106.5429245,-11.97457133,-56.46111159,2908.76645,69,56.76066529,231.7121069,117.7606653,2011,
2_7_0000a7ab2aa05b7ae3ba,5105101,71.91331552,236.3633155,130.9133155,-10.40251958,-56.93500008,22732.22958,60,80.64490168,256.3194952,139.6449017,2011,
2_7_0000d997b6c9dc0ec941,5106802,38.39801566,223.2041223,113.2138807,-11.49397265,-56.19838358,6889.705692,78,51.30600534,243.3611004,128.2954758,2011,
2_7_0000937ef488606059a5,5107941,34.28754152,220.7200668,110.869818,-10.69223837,-55.93333707,8480.919127,77,54.14420342,239.2102463,127.7233479,2011,
2_7_0000dd9c18725a871edb,5104526,35.23673016,214.432142,103.7246094,-11.62871994,-55.80983301,3479.762152,77,52.06627604,232.6365652,121.8239856,2011,
2_7_0000308f6fd94af9283d,5106216,45.25404942,230.5586044,122.2540494,-10.37107854,-55.68406887,5990.075542,77,56.03355546,249.3993232,132.0335555,2011,
2_7_00002a774448b37a4406,5103304,60.8160668,232.8986722,127.4486722,-12.38555139,-59.08194318,21671.89884,72,81.61729208,253.7324625,145.1556787,2011,
2_8_00005aff5522742dc03f,5106265,32.45246663,202.4524666,88.45246663,-9.495221142,-55.04626501,5815.080394,56,46.67475983,230.9247598,102.6747598,2012,
2_8_0000a38a02d7adb1d54a,5104104,31.18464593,215.4346459,87.18464593,-9.562594789,-54.22207548,4754.11427,71,46.38556969,230.6355697,102.3855697,2012,
2_8_0000f5028d3da3fc2087,5105606,39.0340188,218.7479908,95.0340188,-9.629968435,-53.80881207,5260.6138,71,34.79974196,218.3073355,90.79974196,2012,
2_8_0000445524ee4146d4f1,5106422,36.90211549,207.9021155,93.90211549,-9.699597506,-52.93076516,14315.11726,70,56.21165123,240.4616512,112.2116512,2012,
2_8_0000cb2a646329481516,5107743,,,,-9.755732575,-52.18962241,5675.223313,64,110.8217643,235.2217643,166.8217643,2012,
2_8_0000dc2d69eb619ae00f,5105580,43.85334929,230.1033493,101.8533493,-10.55972475,-53.36416509,12330.14829,61,63.11432943,226.5643294,121.1143294,2012,
2_8_00004234272352c5d97d,5107354,43.36070742,232.6107074,104.3607074,-10.3800617,-52.2300466,7489.749363,64,67.98867812,228.6375184,123.9886781,2012,
2_8_0000137f8185e9645862,5107859,51.25351874,232.7723064,112.0881126,-11.06507296,-50.85119156,16781.53295,64,69.61501208,247.2076435,133.6150121,2012,
2_8_0000c9cd78e3dc7229b5,5106190,81.40616663,221.0561666,138.4061666,-10.64506471,-54.66897259,2368.957071,58,62.02360836,224.4736084,119.0236084,2012,
2_8_0000e355c6d9aabfc531,5108055,20.04690049,190.0469005,76.04690049,-10.32616278,-54.71388836,2573.023626,57,12.46471893,187.5649488,68.46471893,2012,
2_8_0000a7c339266c34043a,5108808,41.60890445,195.3902499,97.60890445,-10.12853342,-55.19897861,1118.405318,56,78.99825845,229.6050084,134.9982585,2012,
2_8_0000f7f7ed2df2723c5c,5103205,59.99701839,229.9970184,115.9970184,-10.26328071,-55.24389438,3104.968237,56,24.553185,208.803185,80.553185,2012,
2_8_0000c783ea68e049a389,5104559,57.92834284,232.2926282,113.9283428,-10.95498348,-55.04404492,4549.253985,57,64.93089013,226.9469332,120.9308901,2012,
2_8_00006a1dc3eec8d9b903,5103056,47.7232066,217.7469864,103.7232066,-11.22896964,-54.74532939,3866.018161,56,54.65089142,226.2195288,110.6508914,2012,
2_8_000091b0220c7f13a109,5107909,33.32966172,203.786487,89.32966172,-11.38168324,-55.21694492,3957.450188,56,50.32189979,223.5779236,106.3218998,2012,
2_8_00001c54c272496761e1,5107248,44.65913388,216.2897279,100.6591339,-11.72753462,-54.47359771,3870.366973,56,57.63922245,223.3586254,113.6392225,2012,
2_8_0000212db09c736a9e89,5108303,49.36952336,217.4645891,105.3695234,-11.28736013,-53.89642145,4600.237578,61,66.76783971,228.2178397,122.7678397,2012,
2_8_0000ca93741c12e7e196,5103700,46.26360536,216.1540812,102.7069965,-11.18405388,-53.41353428,11507.3391,61,66.4268597,237.6758094,122.4268597,2012,
2_8_000019f0640d85df838c,5106240,43.75665795,215.703751,101.2055963,-12.30029252,-54.16824044,12754.7676,59,60.31506477,228.5505712,119.2607878,2012,
2_8_00003435e1fc974d5667,5108501,39.75627775,208.763989,95.75627775,-12.17220069,-55.13609654,2973.7934,56,53.258153,218.7149672,109.258153,2012,
2_8_0000c701db318caaec1e,5107925,39.75009362,207.7082928,96.22080666,-11.96339257,-55.26858402,9367.02827,59,47.78541476,217.4330054,104.2302605,2012,
2_8_0000ea6b0f20abd21433,5107768,47.29371476,215.1362953,105.2581351,-13.41636736,-54.97439979,4749.942567,59,60.74277123,228.7941488,118.3737588,2012,
2_8_00001e852d0dd44144a7,5106307,55.57143387,226.708143,111.2922021,-12.36761066,-53.48992745,24256.23226,56,97.57950494,255.2881291,152.2516313,2012,
2_8_0000ef331a3022791b58,5103858,63.65288034,230.2328361,118.5072168,-12.26881999,-52.99586599,16994.20033,57,90.80033446,247.3231149,145.8003345,2012,
2_8_0000e0b247e362c9b125,5102702,52.59329974,224.2233194,110.2358034,-12.76958035,-51.63043022,10923.81367,59,67.72420145,233.8228805,125.6870635,2012,
2_8_0000cf70af7797718866,5107065,58.84611999,227.7900457,117.4121252,-11.53892372,-52.16943151,17853.17773,61,67.24218634,238.2918991,126.2392685,2012,
2_8_000015e17b8b0f516065,5102694,46.18246891,207.6324689,102.1824689,-10.99540767,-51.53834383,3466.503525,61,53.55725732,221.9001079,114.5572573,2012,
2_8_000019667622f6247e03,5106778,56.21071781,221.7378687,112.2107178,-10.60464052,-51.16778334,3988.122068,60,62.11794313,234.2996522,118.1179431,2012,
2_8_00001a98425a2f2a4044,5103353,28.37032912,215.6203291,87.37032912,-10.14200815,-51.32504748,5825.039964,61,32.97973798,195.8600365,91.97973798,2012,
2_8_0000e4547b4bb9ad04d0,5107776,86.70679974,249.0888501,147.7067997,-9.863530409,-50.38640902,6492.959664,61,75.26240847,241.7124085,136.2624085,2012,
2_8_000059bee336417acb78,5100359,38.91565628,208.4456806,98.91565628,-11.67363571,-51.36766393,2249.210563,61,79.64466536,246.1732017,140.6446654,2012,
2_8_00000270ecad8c7396c6,5101852,50.72612721,228.2233389,115.7937861,-11.95660502,-51.3879615,4290.761587,69,91.27011571,272.3552762,160.2701157,2012,
2_8_0000599325b905cc7a0c,5107180,56.26270998,230.1481292,122.3317413,-12.46646525,-51.07345433,11398.41663,70,71.77166847,253.3775346,137.7203513,2012,
2_8_0000914ff30a7448a9f0,5108600,72.93123048,234.3812305,128.9312305,-9.77369888,-50.73884323,7462.662941,61,57.26705106,241.5170511,113.2670511,2012,
2_8_0000284fcb045e32cc09,5213103,36.6432074,212.8196341,97.6432074,-17.01189583,-52.33113268,8918.677057,61,45.78843333,219.7739937,106.7884333,2012,
2_8_0000c8f885d15a62afca,5107198,31.50414782,202.5844369,87.50414782,-16.35385834,-52.64327163,627.6958356,61,87.99670682,246.0060121,143.9967068,2012,
2_8_0000d614b707521f8862,5108204,67.89076097,229.340761,123.890761,-16.10233006,-52.58488114,2407.475885,61,108.5961935,257.4545529,164.5961935,2012,
2_8_0000a55469c19114aecb,5101803,45.48620297,218.8600103,106.486203,-14.94131308,-52.08856337,9112.684625,61,81.82938786,250.5175123,142.8293879,2012,
2_8_0000a6a48373ef9daea1,5101001,65.74532348,232.1953235,126.7453235,-14.50332885,-51.48444491,6453.759249,62,,,,2012,
2_8_0000345cf55fda086442,5106174,47.76750341,227.0093162,105.7675034,-13.70606469,-51.61470063,4051.919359,58,56.05672985,242.3067298,114.0567298,2012,
2_8_00007f48dd4b4caa1456,5100201,50.59741527,225.5196841,108.5974153,-13.6948451,-52.01222801,7538.979584,58,69.13370359,233.5581773,127.1337036,2012,
2_8_0000dcf1e0a383eb6653,5106257,53.88546537,233.9911308,111.9085814,-14.25180057,-51.83252386,5564.129906,61,94.8661686,248.2653034,155.8661686,2012,
2_8_0000c2e06bcf0cbd8141,5102603,45.73044272,227.2268138,101.7304427,-13.85429459,-52.82293469,5988.885858,61,54.92015366,229.3631951,110.9201537,2012,
2_8_00002b1c631d7df522ac,5106281,45.44925728,215.1765794,101.4492573,-14.8177392,-52.78478164,5052.617025,61,101.8198933,271.8198933,157.8198933,2012,
2_8_00002a12eb64652d6054,5103908,51.68070707,218.2459723,107.6807071,-15.38816941,-52.8004768,3807.41337,65,72.80570738,246.9886564,132.8057074,2012,
2_8_0000a018b45735917b0b,5108105,63.94496194,232.6889935,123.8731847,-15.65317242,-53.12387031,4202.709936,65,84.20704791,248.9105566,145.3364294,2012,
2_8_0000743392f358eccf24,5107008,43.66154931,217.2030461,103.0237315,-15.3724702,-53.86048884,6923.361049,61,72.57713057,240.1253881,132.5771306,2012,
2_8_000098e15ac276eba6e3,5107040,41.82029191,212.36317,101.3178662,-14.67621686,-53.95930352,5500.578559,61,77.13217768,245.7160993,133.3791841,2012,
2_8_0000bdb8fec2bec935ec,5107792,45.11062889,210.3744023,101.1106289,-14.54375304,-53.38887331,3613.549184,56,73.56335106,238.8478712,129.5633511,2012,
2_8_0000d9cc9ac264951505,5106455,38.05331836,210.6087294,95.05331836,-14.37756471,-54.40846116,2464.97329,57,52.05945194,229.2272774,109.0594519,2012,
2_8_00000299a420bcda4d53,5106208,40.04476627,206.4947663,101.0447663,-14.55722777,-54.63530051,3274.985713,57,44.81700591,207.2670059,101.8170059,2012,
2_8_000048f95e9d96881972,5107701,57.46036728,220.4046112,114.4603673,-14.30120791,-55.00806499,7543.432493,74,81.40892401,233.0242663,138.408924,2012,
2_8_0000a943d8e067a6b312,5106224,42.8550704,213.2914809,101.8134877,-13.07275537,-55.62795587,9579.93819,68,58.62772383,228.704549,116.4180594,2012,
2_8_0000f9c4c9a4c7914235,5105903,45.9959586,212.3613985,101.9888516,-14.09908697,-55.39436418,3918.843258,68,70.82900504,233.8838194,127.829005,2012,
2_8_000003d8fa3e919cc214,5103007,54.40800682,237.5080481,121.4080068,-14.80875605,-55.16753758,6511.484888,68,73.3525996,233.7340938,130.3525996,2012,
2_8_00009f0e64f54ee33690,5102678,47.63989544,220.9110626,108.6398954,-15.05130117,-54.55000993,4799.235579,67,80.64515832,240.5382776,141.6451583,2012,
2_8_000092dbc2173f3f1483,5107800,36.65993152,203.9185854,97.65993152,-15.77669239,-54.95867657,12183.40404,81,61.41335575,231.8093954,124.9573607,2012,
2_8_0000b869feffefcd5395,5103601,37.58276007,204.0327601,98.58276007,-15.42410202,-54.58363264,2211.036023,61,132.4787385,285.2186594,193.4787385,2012,
2_8_0000eba7d3dfdfd50375,5107602,50.55365057,220.7650566,111.5536506,-16.17645709,-54.39947801,4172.692801,61,71.26217335,242.0469003,130.7166219,2012,
2_8_000008047e70a3f69008,5105200,35.79916564,203.4539993,96.79916564,-15.98554907,-54.52973373,2275.848781,61,128.3747114,291.6111874,189.3747114,2012,
2_8_0000816d7b8f4e1759dd,5104807,73.98668571,233.3925932,140.9866857,-15.68012187,-54.96541664,1682.809519,67,66.95681431,240.140757,128.615085,2012,
2_8_000048959ee3b55d9f95,5104609,63.27590227,223.7799588,121.2759023,-17.09496845,-53.93468887,8750.970009,81,82.80343914,244.1430859,141.6978466,2012,
2_8_00004813377b4c00da4d,5106372,77.17651087,233.5003956,137.1765109,-16.56496243,-53.92786249,4122.319679,61,107.6786492,294.2634863,168.7197613,2012,
2_8_000013b83de316c86a40,5104203,74.36489558,234.7485012,134.3648956,-16.08885533,-53.12836188,5080.158715,61,121.4102315,280.6118575,181.4102315,2012,
2_8_0000282e266c3d805111,5100409,84.37482546,243.8109751,144.2115609,-16.54699612,-53.25412602,3760.25818,61,93.46321554,248.3700429,153.4632155,2012,
2_8_00006363eaf98e56d147,5100300,24.30948393,199.3094839,85.30948393,-16.90852783,-53.13734503,5531.80258,61,81.17062717,234.1935353,142.1706272,2012,
2_8_00005aa29eda6c0c5b8e,5100607,38.61928427,211.4363539,99.61928427,-17.60700816,-53.13285346,1420.760297,61,59.23973646,229.6007588,120.2397365,2012,
2_8_0000ccf44785e9800c70,5102504,-8.381433765,246.8685662,118.6185662,-15.80370366,-57.24489687,24660.53705,144,23.98762959,249.2342282,135.9876296,2012,
2_8_0000f1f2f3011db5feaa,5107107,,,,-15.41062729,-58.08706225,1292.058659,100,71.85262842,240.3950232,132.8526284,2012,
2_8_0000d6083dbf64a6181e,5105507,,240.3294198,130.8376466,-14.30566975,-59.56705807,13470.0364,93,,243.1567086,130.9773094,2012,
2_8_00005198152ed9cc0c18,5106752,53.53909076,245.7386086,138.5390908,-14.88736704,-59.08195058,8587.818825,94,50.64366953,240.3791922,135.6436695,2012,
2_8_0000785b8f5270ce2002,5106182,50.42110758,236.6711076,108.4211076,-14.06315436,-59.40086562,4751.907204,85,62.54096855,259.6388524,145.6388524,2012,
2_8_00000dee5d67756c5386,5103361,,,,-14.38654786,-59.08868379,2682.132058,85,46.06370624,241.9898089,131.0637062,2012,
2_8_00002237f8672488e11b,5102686,43.54944475,213.6011475,100.4317959,-12.87964877,-58.99885226,6826.707614,81,79.48917788,238.402916,142.4837902,2012,
2_8_00001be8c299f34ef885,5107958,72.26370239,237.0925966,131.4886054,-14.04967963,-57.48069943,11367.3752,70,71.25206614,240.7597965,136.8387356,2012,
2_8_000087bfe419fe4d9583,5108352,,,,-14.62909299,-58.81020605,1939.944373,85,82.43027587,245.6302759,154.4302759,2012,
2_8_0000863b68e3034c36f8,5101704,,,,-14.68299191,-58.65300088,625.9854241,72,50.64288403,228.092884,122.642884,2012,
2_8_0000f433f0ffc8c197c6,5102637,45.68999658,217.7265011,107.2912513,-13.22322957,-57.56603939,9469.670153,67,90.3921533,277.745395,155.3921533,2012,
2_8_000059430e74fbb945ef,5106232,70.09301643,227.0873365,128.0930164,-14.62460141,-57.13035647,1555.385821,65,50.2018796,226.5102334,108.2018796,2012,
2_8_000076b36ae96b568198,5107263,47.43718933,210.8871893,105.4371893,-14.35959841,-57.00908391,1177.843716,58,49.82199443,222.5694857,107.8219944,2012,
2_8_00006e98dd45959364af,5108857,53.88160301,216.331603,110.881603,-14.19341008,-56.92823553,1946.604291,65,92.12906085,230.6258252,150.1290609,2012,
2_8_0000668d9233573f1564,5103502,48.57774376,218.4725994,107.7633304,-13.78467662,-56.12873493,8262.06806,68,61.50697977,231.2181758,121.5314317,2012,
2_8_0000564e8393dce4a58c,5106000,34.34089397,210.7000779,102.340894,-14.17544377,-56.573401,1353.741965,68,42.77362528,222.6533972,110.0733725,2012,
2_8_0000627b5e81134f6874,5101308,46.61298981,208.0629898,102.6129898,-14.39553102,-56.76204721,418.5709163,65,50.58865012,222.7917178,113.5368385,2012,
2_8_00005e6885c44ea9c547,5103452,42.14255894,206.5793746,100.1425589,-14.55273619,-56.79348824,1312.413078,65,57.04083236,221.5794992,115.0408324,2012,
2_8_0000341abda13a80eda4,5100508,28.98280849,218.664528,96.98280849,-14.48985412,-56.46111159,1852.614004,68,38.43083054,219.8260305,106.4308305,2012,
2_8_00009ac5de89516b5c91,5105234,,,,-15.18155689,-57.61544673,1770.349784,103,9.823446184,204.6234462,67.82344618,2012,
2_8_000024ccb27646b24503,5105622,,,,-15.43757675,-57.92087392,1081.322401,103,91.57674142,249.6250348,152.5767414,2012,
2_8_000051cedcd395e277f3,5105259,33.73509564,203.2965345,92.77995136,-12.74263089,-55.94008872,3677.019293,61,46.38925332,220.0778432,104.6740152,2012,
2_8_0000da5f1af3773087cb,5108006,47.28327506,215.2452279,104.2594896,-12.34737217,-56.16466754,4528.999824,61,58.31699161,225.6815589,114.7944278,2012,
2_8_0000aff78e883355f0d1,5107305,54.61464092,223.5662652,112.6546019,-13.1603475,-56.47458632,4553.800462,61,70.04813284,239.1484178,128.1847293,2012,
2_8_000011f6dc31e15bd13c,5108907,54.74454777,224.2036412,111.7445478,-11.97688969,-56.90128608,11600.69677,58,81.37155961,234.7710503,138.3715596,2012,
2_8_0000a86819e5126f8698,5107875,38.31130371,209.7233896,98.39548219,-12.22607813,-58.35206526,13674.40361,66,76.61734904,234.7993044,134.6083407,2012,
2_8_00000ec96abe580d125b,5101902,47.52191172,214.7414429,104.541937,-11.44460744,-57.48069943,16019.59576,58,72.70874165,237.2872551,129.7689561,2012,
2_8_000032c4db2beeb1dd6f,5104542,50.66250772,214.3946449,106.6625077,-11.97457133,-56.46111159,2908.76645,57,67.77028436,230.1824404,123.7702844,2012,
2_8_0000a7ab2aa05b7ae3ba,5105101,,,,-10.40251958,-56.93500008,22732.22958,61,54.78432885,218.2343288,112.7843288,2012,
2_8_0000d997b6c9dc0ec941,5106802,47.3400897,216.3421153,103.3400897,-11.49397265,-56.19838358,6889.705692,59,60.19315411,230.5875428,117.4259841,2012,
2_8_0000937ef488606059a5,5107941,52.79311515,217.3224775,108.7931151,-10.69223837,-55.93333707,8480.919127,61,65.78308524,227.7950659,123.2776437,2012,
2_8_0000dd9c18725a871edb,5104526,40.19351833,208.8172089,96.19351833,-11.62871994,-55.80983301,3479.762152,56,52.69525923,217.7032497,108.6952592,2012,
2_8_0000308f6fd94af9283d,5106216,52.57793944,213.1653992,108.5779394,-10.37107854,-55.68406887,5990.075542,56,56.47481267,218.1055658,112.4748127,2012,
2_8_00002a774448b37a4406,5103304,85.04654695,235.8204012,131.442538,-12.38555139,-59.08194318,21671.89884,61,91.60466719,251.4270117,140.6921714,2012,
2_9_00005aff5522742dc03f,5106265,47.05533325,212.6061832,96.05533325,-9.495221142,-55.04626501,5815.080394,49,40.04917879,206.7609222,89.04917879,2013,
2_9_0000a38a02d7adb1d54a,5104104,47.23530107,212.1345235,96.23530107,-9.562594789,-54.22207548,4754.11427,49,49.29189345,212.2918935,98.29189345,2013,
2_9_0000f5028d3da3fc2087,5105606,39.27224001,202.27224,88.27224001,-9.629968435,-53.80881207,5260.6138,49,75.70854372,239.6236258,124.7085437,2013,
2_9_0000445524ee4146d4f1,5106422,47.90469717,215.7075029,96.90469717,-9.699597506,-52.93076516,14315.11726,55,42.34242316,213.9095117,91.34242316,2013,
2_9_0000cb2a646329481516,5107743,101.1360844,239.3360844,148.1360844,-9.755732575,-52.18962241,5675.223313,48,107.171381,243.1384295,154.171381,2013,
2_9_0000dc2d69eb619ae00f,5105580,35.46411908,201.8048113,82.46411908,-10.55972475,-53.36416509,12330.14829,55,57.28676892,219.6186539,104.2867689,2013,
2_9_00004234272352c5d97d,5107354,42.76891616,208.5162927,89.76891616,-10.3800617,-52.2300466,7489.749363,48,68.35190224,230.4519022,99.64291943,2013,
2_9_0000137f8185e9645862,5107859,53.93684886,227.7183282,112.5154102,-11.06507296,-50.85119156,16781.53295,69,78.72908157,248.6400659,137.9062301,2013,
2_9_0000c9cd78e3dc7229b5,5106190,47.85663442,210.8115849,94.85663442,-10.64506471,-54.66897259,2368.957071,49,68.67847351,246.7784735,115.6784735,2013,
2_9_0000e355c6d9aabfc531,5108055,54.23451291,215.3733307,102.2345129,-10.32616278,-54.71388836,2573.023626,49,103.9689283,242.4322398,151.9689283,2013,
2_9_0000a7c339266c34043a,5108808,35.9697255,208.1151884,83.9697255,-10.12853342,-55.19897861,1118.405318,49,62.60334498,218.903345,110.603345,2013,
2_9_0000f7f7ed2df2723c5c,5103205,39.0371962,201.0371962,87.0371962,-10.26328071,-55.24389438,3104.968237,48,54.76575513,232.8657551,101.7657551,2013,
2_9_0000c783ea68e049a389,5104559,67.85153894,235.3084671,114.8515389,-10.95498348,-55.04404492,4549.253985,47,82.23626772,241.6623323,129.2362677,2013,
2_9_00006a1dc3eec8d9b903,5103056,42.22814372,205.4789239,89.22814372,-11.22896964,-54.74532939,3866.018161,47,59.23376533,215.7676134,106.2337653,2013,
2_9_000091b0220c7f13a109,5107909,33.34785878,201.1965111,83.23509617,-11.38168324,-55.21694492,3957.450188,54,48.73350869,210.9340363,96.20436963,2013,
2_9_00001c54c272496761e1,5107248,37.83080268,203.0925859,88.3495099,-11.72753462,-54.47359771,3870.366973,54,61.43329274,226.5807855,110.389672,2013,
2_9_0000212db09c736a9e89,5108303,41.40251111,203.6928287,90.27569327,-11.28736013,-53.89642145,4600.237578,51,70.63520893,238.6766129,121.6352089,2013,
2_9_0000ca93741c12e7e196,5103700,47.22981883,208.6517409,94.86663017,-11.18405388,-53.41353428,11507.3391,54,66.21556978,231.9470996,114.3367147,2013,
2_9_000019f0640d85df838c,5106240,50.2852493,211.8266597,98.77183048,-12.30029252,-54.16824044,12754.7676,49,67.7925707,232.4701069,116.7925707,2013,
2_9_00003435e1fc974d5667,5108501,32.70948906,203.7700676,84.21196523,-12.17220069,-55.13609654,2973.7934,54,41.97893178,212.3542349,95.97893178,2013,
2_9_0000c701db318caaec1e,5107925,35.27694554,204.4767256,87.24661925,-11.96339257,-55.26858402,9367.02827,54,46.65581202,214.3031059,99.20316291,2013,
2_9_0000ea6b0f20abd21433,5107768,46.78914792,212.2816948,97.33847175,-13.41636736,-54.97439979,4749.942567,52,63.84026253,224.1402625,114.2539314,2013,
2_9_00001e852d0dd44144a7,5106307,54.14181763,220.7609729,101.2203867,-12.36761066,-53.48992745,24256.23226,51,90.4810017,239.4897357,139.589402,2013,
2_9_0000ef331a3022791b58,5103858,63.26332694,229.7270845,118.170148,-12.26881999,-52.99586599,16994.20033,69,83.94972138,246.9394271,144.2804444,2013,
2_9_0000e0b247e362c9b125,5102702,39.6745748,221.8321232,107.6745748,-12.76958035,-51.63043022,10923.81367,69,63.32462947,243.6700763,131.3246295,2013,
2_9_0000cf70af7797718866,5107065,44.65330093,225.7647298,112.2864065,-11.53892372,-52.16943151,17853.17773,68,66.65893829,240.6310077,130.6658563,2013,
2_9_000015e17b8b0f516065,5102694,49.33535161,216.2121419,101.1865851,-10.99540767,-51.53834383,3466.503525,69,82.35070823,252.9026548,129.3507082,2013,
2_9_000019667622f6247e03,5106778,44.52038225,207.9323694,91.59409084,-10.60464052,-51.16778334,3988.122068,69,51.51835818,221.4753953,99.51835818,2013,
2_9_00001a98425a2f2a4044,5103353,47.78781523,212.302533,94.78781523,-10.14200815,-51.32504748,5825.039964,69,58.07513474,217.1139338,105.0751347,2013,
2_9_0000e4547b4bb9ad04d0,5107776,60.46702626,223.2352808,129.4670263,-9.863530409,-50.38640902,6492.959664,69,56.84879952,239.0546958,125.8487995,2013,
2_9_000059bee336417acb78,5100359,38.38962939,228.0437468,106.3896294,-11.67363571,-51.36766393,2249.210563,69,54.40118734,244.5622803,123.4011873,2013,
2_9_00005dc1cc26de2258d0,5107883,59.07184538,242.0718454,128.0718454,-11.85329876,-51.18350929,1506.275017,69,51.75846153,251.8584615,120.7584615,2013,
2_9_00000270ecad8c7396c6,5101852,38.58333965,230.2483936,106.5833396,-11.95660502,-51.3879615,4290.761587,68,67.72369681,242.6644674,135.7236968,2013,
2_9_0000599325b905cc7a0c,5107180,49.2324458,227.3270669,117.2324458,-12.46646525,-51.07345433,11398.41663,69,62.82716711,243.5243648,130.8271671,2013,
2_9_0000914ff30a7448a9f0,5108600,30.70779734,208.8077973,77.70779734,-9.77369888,-50.73884323,7462.662941,71,79.00356232,241.0035623,127.0035623,2013,
2_9_0000284fcb045e32cc09,5213103,34.9048011,207.5072113,97.8292756,-17.01189583,-52.33113268,8918.677057,70,37.31267921,214.2477253,104.6717035,2013,
2_9_0000c8f885d15a62afca,5107198,55.7959122,213.0959122,104.7959122,-16.35385834,-52.64327163,627.6958356,49,76.71587943,237.200131,125.7158794,2013,
2_9_0000d614b707521f8862,5108204,52.94632526,233.0463253,101.9463253,-16.10233006,-52.58488114,2407.475885,49,107.9849207,253.8936591,156.9849207,2013,
2_9_0000a55469c19114aecb,5101803,43.39042018,219.6904202,111.3904202,-14.94131308,-52.08856337,9112.684625,69,90.93693539,242.4282203,158.7131302,2013,
2_9_0000a6a48373ef9daea1,5101001,39.04330193,216.3433019,108.0433019,-14.50332885,-51.48444491,6453.759249,69,38.08332994,237.0947816,107.0833299,2013,
2_9_0000345cf55fda086442,5106174,52.3365959,206.8365959,121.3365959,-13.70606469,-51.61470063,4051.919359,69,69.61209925,237.3505568,138.6120992,2013,
2_9_00007f48dd4b4caa1456,5100201,49.7593654,223.3474258,109.2382386,-13.6948451,-52.01222801,7538.979584,69,72.45941069,243.6123309,126.8085216,2013,
2_9_0000dcf1e0a383eb6653,5106257,68.1656114,228.0292893,117.1656114,-14.25180057,-51.83252386,5564.129906,51,89.1612275,247.222399,138.1612275,2013,
2_9_0000c2e06bcf0cbd8141,5102603,51.68561401,236.5950804,105.4950804,-13.85429459,-52.82293469,5988.885858,69,75.29232138,245.9082766,143.2923214,2013,
2_9_00002b1c631d7df522ac,5106281,59.75134192,218.3110434,107.6367477,-14.8177392,-52.78478164,5052.617025,49,71.27240614,229.2854901,120.4125707,2013,
2_9_00002a12eb64652d6054,5103908,61.21483445,223.5793377,108.7336959,-15.38816941,-52.8004768,3807.41337,49,71.40896249,235.6334611,117.4157384,2013,
2_9_0000a018b45735917b0b,5108105,62.17931299,218.0535481,108.2614034,-15.65317242,-53.12387031,4202.709936,49,83.28268224,241.8647265,129.313492,2013,
2_9_0000743392f358eccf24,5107008,56.25731811,217.3417506,101.4203392,-15.3724702,-53.86048884,6923.361049,62,64.18189196,235.9947994,109.181892,2013,
2_9_000098e15ac276eba6e3,5107040,54.66726224,213.265451,99.69766224,-14.67621686,-53.95930352,5500.578559,49,76.51639897,226.5088799,121.516399,2013,
2_9_0000bdb8fec2bec935ec,5107792,55.27976756,219.2851182,102.4075028,-14.54375304,-53.38887331,3613.549184,49,70.24134582,226.2173978,118.0695066,2013,
2_9_0000d9cc9ac264951505,5106455,53.38358547,220.9895399,97.38358547,-14.37756471,-54.40846116,2464.97329,44,114.3179314,272.3179314,158.3179314,2013,
2_9_00000299a420bcda4d53,5106208,79.69173054,237.6917305,123.6917305,-14.55722777,-54.63530051,3274.985713,44,76.10889304,234.108893,120.108893,2013,
2_9_000048f95e9d96881972,5107701,59.07180969,221.2773093,104.3100658,-14.30120791,-55.00806499,7543.432493,91,74.45196434,231.5336555,128.4519643,2013,
2_9_0000a943d8e067a6b312,5106224,41.25350985,209.2689312,93.26608535,-13.07275537,-55.62795587,9579.93819,53,58.84828054,221.4683298,110.34615,2013,
2_9_0000f9c4c9a4c7914235,5105903,48.3884735,212.2958686,102.3371728,-14.09908697,-55.39436418,3918.843258,54,72.96694474,235.0863418,125.9669447,2013,
2_9_000003d8fa3e919cc214,5103007,49.2954114,216.5470865,101.6639861,-14.80875605,-55.16753758,6511.484888,54,77.44206964,230.6619914,127.9254132,2013,
2_9_00009f0e64f54ee33690,5102678,55.82580775,215.8820174,101.711026,-15.05130117,-54.55000993,4799.235579,53,81.4718186,234.3318704,125.4451268,2013,
2_9_000092dbc2173f3f1483,5107800,30.42443639,211.6525978,102.079174,-15.77669239,-54.95867657,12183.40404,95,52.97068811,233.2789907,123.5714321,2013,
2_9_0000b869feffefcd5395,5103601,51.59471303,210.9750503,96.59471303,-15.42410202,-54.58363264,2211.036023,45,81.27649029,224.4452998,126.2764903,2013,
